ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0071669	plant-type cell wall organization or biogenesis	39/1120	379/21375	0.102902374670185	1.96387344515643	4.45202022487051	4.7364611909727e-05	0.00111010809163423	0.000909899123528967	AT2G40610/AT3G29030/AT4G17880/AT1G26770/AT4G15290/AT5G41040/AT2G32530/AT1G69530/AT2G32540/AT1G74670/AT1G64440/AT1G33800/AT1G48100/AT5G03170/AT2G40320/AT3G17130/AT2G37640/AT5G16600/AT4G14940/AT2G20750/AT5G66460/AT2G28950/AT3G21190/AT2G37090/AT4G28250/AT1G70370/AT4G09990/AT2G45890/AT2G28470/AT4G33330/AT4G36360/AT4G25250/AT5G60490/AT2G03090/AT4G23990/AT5G67210/AT2G37720/AT2G15440/AT5G09870	39
GO:0042761	very long-chain fatty acid biosynthetic process	8/1120	27/21375	0.296296296296296	5.6547619047619	5.69097327891072	5.03328003919956e-05	0.00116152616289221	0.000952043900531999	AT5G23190/AT5G59770/AT1G67730/AT1G01120/AT3G23840/AT1G06080/AT4G36830/AT3G06460	8
GO:0009765	photosynthesis, light harvesting	10/1120	43/21375	0.232558139534884	4.43833056478405	5.3070338569806	5.89383403963454e-05	0.00133950773628058	0.00109792634103559	AT2G21970/AT2G05100/AT1G54780/AT5G57030/AT1G19150/AT3G27690/AT3G27925/AT2G05070/AT1G55480/AT1G15820	10
GO:0010143	cutin biosynthetic process	8/1120	28/21375	0.285714285714286	5.45280612244898	5.54408866059351	6.72439029278279e-05	0.00150546051330958	0.0012339493891548	AT1G49430/AT1G16060/AT4G28110/AT1G02390/AT1G64670/AT4G01950/AT3G10570/AT5G23940	8
GO:0032787	monocarboxylic acid metabolic process	47/1120	497/21375	0.0945674044265594	1.80480202644438	4.2688274354166	6.99580266679329e-05	0.00154319176473381	0.00126487577628708	AT4G27030/AT5G48880/AT5G63380/AT5G67030/AT3G48460/AT5G05580/AT1G48030/AT5G23190/AT1G04220/AT5G59770/AT1G67730/AT1G18870/AT3G44310/AT3G25110/AT1G49430/AT4G26530/AT1G07720/AT2G21330/AT2G29090/AT1G13440/AT1G01120/AT1G16060/AT4G26520/AT4G14440/AT1G43800/AT1G05560/AT4G32770/AT4G38970/AT4G25050/AT1G62190/AT3G19270/AT2G14060/AT2G19900/AT1G64670/AT5G02890/AT2G43840/AT1G72970/AT3G23840/AT5G04660/AT2G29750/AT1G06080/AT1G79550/AT4G36830/AT3G03480/AT3G06460/AT3G28455/AT5G20410	47
GO:0009785	blue light signaling pathway	7/1120	22/21375	0.318181818181818	6.07244318181818	5.59738102914142	9.05789297982029e-05	0.00194097706710435	0.00159092015044062	AT5G43630/AT3G44450/AT3G52740/AT4G38740/AT3G21150/AT5G58140/AT1G02340	7
GO:0030522	intracellular receptor signaling pathway	7/1120	22/21375	0.318181818181818	6.07244318181818	5.59738102914142	9.05789297982029e-05	0.00194097706710435	0.00159092015044062	AT5G43630/AT3G44450/AT3G52740/AT4G38740/AT3G21150/AT5G58140/AT1G02340	7
GO:0019253	reductive pentose-phosphate cycle	6/1120	16/21375	0.375	7.15680803571429	5.79309881407146	0.000103805048461359	0.00219306440411323	0.0017975433150907	AT3G62410/AT1G12900/AT1G32060/AT3G60750/AT2G45290/AT3G04790	6
GO:0006979	response to oxidative stress	44/1120	464/21375	0.0948275862068965	1.80976754926108	4.14684447943493	0.000110637284143597	0.00230494341965828	0.00188924485204272	AT5G21100/AT2G34060/AT2G19310/AT1G66330/AT1G76080/AT5G64940/AT2G29450/AT4G11290/AT1G75100/AT5G01820/AT5G44650/AT5G19875/AT4G31870/AT2G37860/AT1G75280/AT5G13650/AT5G01410/AT4G04840/AT5G57345/AT5G40390/AT1G75270/AT2G26150/AT1G79600/AT4G31390/AT5G13930/AT5G43750/AT1G80130/AT1G05690/AT2G39040/AT1G50290/AT4G32770/AT1G68850/AT4G12000/AT3G11050/AT1G44970/AT4G16270/AT5G47000/AT4G35090/AT3G03190/AT2G39800/AT5G14130/AT1G59860/AT2G47180/AT2G25625	44
GO:0016108	tetraterpenoid metabolic process	9/1120	38/21375	0.236842105263158	4.52008928571429	5.10698508074808	0.000118398899347585	0.00239997768947807	0.00196713960793711	AT5G17230/AT5G61670/AT5G67030/AT5G57030/AT2G26170/AT4G19170/AT4G31390/AT4G32770/AT4G25700	9
GO:0016116	carotenoid metabolic process	9/1120	38/21375	0.236842105263158	4.52008928571429	5.10698508074808	0.000118398899347585	0.00239997768947807	0.00196713960793711	AT5G17230/AT5G61670/AT5G67030/AT5G57030/AT2G26170/AT4G19170/AT4G31390/AT4G32770/AT4G25700	9
GO:0005976	polysaccharide metabolic process	45/1120	480/21375	0.09375	1.78920200892857	4.11219218256958	0.000120920090917903	0.00241840181835806	0.00198224092901208	AT5G17310/AT5G62220/AT3G01180/AT2G36870/AT1G70230/AT1G05170/AT4G30290/AT4G15290/AT5G41040/AT2G32530/AT1G65310/AT2G32540/AT1G64440/AT1G33800/AT2G18800/AT5G63180/AT5G20860/AT1G03310/AT4G37800/AT2G40320/AT1G32900/AT5G19730/AT3G21190/AT3G44990/AT4G24780/AT3G47400/AT4G17090/AT5G55720/AT2G37090/AT1G08990/AT2G15370/AT4G09990/AT3G49220/AT3G10940/AT5G53370/AT4G33330/AT1G63450/AT2G19150/AT5G55590/AT4G13710/AT4G23990/AT5G67210/AT2G37720/AT2G15440/AT5G09870	45
GO:0009827	plant-type cell wall modification	17/1120	117/21375	0.145299145299145	2.77300824175824	4.52197621853897	0.000125942757849258	0.00248571232597219	0.0020374119275337	AT2G40610/AT3G29030/AT1G26770/AT1G69530/AT1G74670/AT1G48100/AT3G17130/AT2G37640/AT2G20750/AT5G66460/AT2G28950/AT4G28250/AT1G70370/AT2G28470/AT4G36360/AT4G25250/AT2G03090	17
GO:0006779	porphyrin-containing compound biosynthetic process	13/1120	75/21375	0.173333333333333	3.30803571428571	4.70835439882627	0.000128008915139615	0.00249368016505743	0.00204394275985058	AT2G30390/AT3G22840/AT5G44190/AT3G59400/AT1G44446/AT2G40400/AT4G31390/AT2G20570/AT2G20180/AT4G14690/AT1G10657/AT1G03630/AT5G13630	13
GO:0010275	NAD(P)H dehydrogenase complex assembly	5/1120	11/21375	0.454545454545455	8.67491883116883	5.98707418099766	0.000138695956068235	0.00266722992438913	0.00218619266785018	AT4G37925/AT5G58260/AT5G52780/AT5G20935/AT5G39210	5
GO:0009773	photosynthetic electron transport in photosystem I	6/1120	17/21375	0.352941176470588	6.73581932773109	5.56320959989912	0.000153327241215349	0.0028393933558398	0.00232730627341816	AT1G15980/AT3G16250/AT1G64770/AT4G09650/AT2G01590/AT2G05620	6
GO:0015977	carbon fixation	6/1120	17/21375	0.352941176470588	6.73581932773109	5.56320959989912	0.000153327241215349	0.0028393933558398	0.00232730627341816	AT3G62410/AT1G12900/AT1G32060/AT3G60750/AT2G45290/AT3G04790	6
GO:0019685	photosynthesis, dark reaction	6/1120	17/21375	0.352941176470588	6.73581932773109	5.56320959989912	0.000153327241215349	0.0028393933558398	0.00232730627341816	AT3G62410/AT1G12900/AT1G32060/AT3G60750/AT2G45290/AT3G04790	6
GO:0010383	cell wall polysaccharide metabolic process	21/1120	166/21375	0.126506024096386	2.41434487951807	4.30164989157426	0.000164861018520367	0.00301575033878719	0.00247185711979189	AT5G62220/AT2G36870/AT1G70230/AT4G30290/AT5G41040/AT1G65310/AT1G64440/AT1G33800/AT2G18800/AT4G37800/AT2G40320/AT3G21190/AT3G44990/AT2G37090/AT1G08990/AT2G15370/AT4G09990/AT4G33330/AT5G67210/AT2G37720/AT2G15440	21
GO:0008299	isoprenoid biosynthetic process	24/1120	203/21375	0.118226600985222	2.25633356790992	4.22919616985397	0.000168988257242975	0.00305400464896942	0.00250321223157634	AT5G17230/AT1G78510/AT1G17050/AT5G61670/AT5G67030/AT4G32980/AT5G57030/AT2G26170/AT3G25830/AT1G03055/AT5G58770/AT3G25820/AT4G31390/AT5G42600/AT2G20180/AT1G64680/AT3G32030/AT5G48010/AT1G64670/AT3G14530/AT4G25700/AT3G28455/AT4G02780/AT1G78440	24
GO:0160062	cutin-based cuticle development	10/1120	49/21375	0.204081632653061	3.89486151603499	4.77042333266731	0.000189816684439253	0.00338958365070094	0.00277826926597804	AT1G49430/AT1G01120/AT1G16060/AT4G28110/AT1G02390/AT1G64670/AT4G01950/AT3G10570/AT5G23940/AT5G33370	10
GO:0015995	chlorophyll biosynthetic process	12/1120	68/21375	0.176470588235294	3.36790966386555	4.59879683163561	0.000193369133319555	0.00341239647034508	0.00279696777358811	AT3G22840/AT5G44190/AT3G59400/AT1G44446/AT2G40400/AT4G31390/AT2G20570/AT2G20180/AT4G14690/AT1G10657/AT1G03630/AT5G13630	12
