ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0009259	ribonucleotide metabolic process	22/1253	161/21375	0.136645962732919	2.33105143927865	4.23037981066046	0.000184834443981356	0.00275805135540875	0.00225185029692617	AT3G52930/AT1G13440/AT3G04120/AT1G09780/AT2G16570/AT3G55010/AT1G74030/AT4G09650/AT1G79550/AT2G21330/AT3G54470/AT1G36280/AT3G09820/AT4G38970/AT1G78050/AT5G03300/AT4G12440/AT4G09320/AT4G11010/AT1G79470/AT4G22570/AT5G11160	22
GO:0018958	phenol-containing compound metabolic process	13/1253	70/21375	0.185714285714286	3.16811081974689	4.53390684959693	0.0001884717990857	0.00278808282095743	0.00227636991454689	AT4G22880/AT4G38620/AT4G28680/AT5G54160/AT2G37040/AT2G23590/AT1G18870/AT2G43840/AT2G23600/AT5G67160/AT4G37150/AT4G09820/AT5G58310	13
GO:0044248	cellular catabolic process	46/1253	452/21375	0.101769911504425	1.7360988494869	3.9470828690299	0.000197812638329608	0.00290125202883425	0.00236876852556643	AT5G48880/AT3G48610/AT5G17220/AT5G26220/AT1G75270/AT5G21100/AT5G24760/AT1G11860/AT3G16410/AT2G37040/AT4G08390/AT4G01070/AT2G44460/AT1G70580/AT5G41670/AT3G03530/AT1G07890/AT4G33010/AT1G06550/AT2G35120/AT1G10370/AT2G29450/AT2G20340/AT2G43480/AT5G09300/AT5G51720/AT5G01330/AT3G03190/AT2G47730/AT3G43800/AT4G04210/AT5G65640/AT4G14440/AT3G16390/AT4G22110/AT3G52960/AT1G78440/AT3G44320/AT4G35970/AT2G26870/AT1G17180/AT1G78340/AT4G33070/AT2G44690/AT2G26080/AT4G19170	46
GO:0008652	amino acid biosynthetic process	25/1253	196/21375	0.127551020408163	2.1759002882877	4.12694492380317	0.000210993322445124	0.00306834357047316	0.00250519279370616	AT3G01120/AT4G13930/AT1G56430/AT5G17920/AT3G03780/AT4G19710/AT3G19480/AT5G26780/AT2G17630/AT5G04950/AT3G59760/AT4G24830/AT4G34200/AT3G59970/AT4G35640/AT5G14200/AT5G10240/AT1G66200/AT2G22250/AT3G23940/AT1G09240/AT1G50110/AT5G60890/AT2G43100/AT1G17745	25
GO:0009113	purine nucleobase biosynthetic process	5/1253	11/21375	0.454545454545455	7.7541173909889	5.59121932223176	0.000235546883699756	0.00336832043690652	0.00275011317723137	AT2G16570/AT3G55010/AT4G12440/AT4G22570/AT5G11160	5
GO:0032261	purine nucleotide salvage	5/1253	11/21375	0.454545454545455	7.7541173909889	5.59121932223176	0.000235546883699756	0.00336832043690652	0.00275011317723137	AT3G09820/AT5G03300/AT4G12440/AT4G22570/AT5G11160	5
GO:0000103	sulfate assimilation	7/1253	23/21375	0.304347826086957	5.19188729657518	5.01923004417249	0.000249672876914971	0.00354081534533959	0.00289094910112072	AT1G62180/AT1G19920/AT4G04610/AT4G21990/AT2G14750/AT4G35640/AT5G40850	7
GO:0009124	nucleoside monophosphate biosynthetic process	10/1253	46/21375	0.217391304347826	3.70849092612513	4.58885060908945	0.00027136639382224	0.00381692403113905	0.00311638196874376	AT2G16570/AT3G55010/AT3G46940/AT3G54470/AT1G36280/AT3G09820/AT5G03300/AT4G12440/AT4G22570/AT5G11160	10
GO:0051156	glucose 6-phosphate metabolic process	9/1253	38/21375	0.236842105263158	4.04030327214685	4.68085181206343	0.000275696139935334	0.00384629736690271	0.00314036424693136	AT3G52930/AT1G24280/AT3G04790/AT3G60750/AT5G41670/AT2G21330/AT2G45290/AT5G13420/AT4G38970	9
GO:0016122	xanthophyll metabolic process	6/1253	17/21375	0.352941176470588	6.02084409182668	5.16777707587971	0.000283257723839859	0.00391992140410643	0.00320047564032981	AT1G31800/AT5G57030/AT5G67030/AT4G00370/AT2G21860/AT4G32770	6
