"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TAIR","SYMBOL","GENENAME"
"AT4G38470",1504.8833778541,-2.01647031968779,0.437520323555015,-4.60886091714146,4.04881052753485e-06,0.000101627058572343,"AT4G38470","STY46",NA
"AT5G27920",356.586842724224,-2.01232176747675,0.436894731272268,-4.60596483188691,4.10557777266784e-06,0.000102687802123206,"AT5G27920","RAH1",NA
"AT1G66040",12.9337494620521,-4.9311969902432,1.07080300150274,-4.60513930510363,4.12189842434902e-06,0.000102853716851999,"AT1G66040","ORTH4;VIM4","predicted to encode a protein with an N-terminal PHD domain and two RING domains surrounding an SRA domain. Attempts to isolate ORTH4/VIM4 cDNA through RT-PCR were unsuccessful and analysis of the expression of this gene is difficult since it shares 99% nucleotide identity with ORTH5/VIM2."
"AT4G11890",264.154947800563,-3.60465902854081,0.783256193349349,-4.60214558039639,4.18160745102102e-06,0.000104221166927736,"AT4G11890","ARCK1;CRK45",NA
"AT1G08980",647.773236608504,-1.69349941562179,0.368284857739836,-4.59834114824812,4.25868242228376e-06,0.000105522895259271,"AT1G08980","AMI1;ATAMI1;ATTOC64-I;TOC64-I","Encodes an enzyme with similarity to bacterial acylamidohydrolases and exhibits indole-3-acetamide amidohydrolase activity in vitro.  This enzyme may be involved in the in vivo biosynthesis of indole-acetic acid from indole-3-acetamide, a native metabolite of A. thaliana. It appears to exist as a monomer."
"AT4G32800",51.8520102402332,-2.08217440291018,0.45319698152592,-4.59441366069887,4.33967758552479e-06,0.000107404491292097,"AT4G32800","ERF043","encodes a member of the DREB subfamily A-4 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 17 members in this subfamily including TINY."
"AT5G26920",219.788417994297,-3.16829497540389,0.689834939721641,-4.59283053520361,4.37274142987589e-06,0.000107971121236528,"AT5G26920","CBP60G","Encodes a calmodulin-binding protein CBP60g (calmodulin binding protein 60-like.g).  The calmodulin-binding domain is located near the N-terminus; calmodulin binding is dependent on Ca(2+). Inducible by both bacterial pathogen and MAMP (microbe-associated molecular pattern) treatments. Bacterial growth is enhanced in cbp60g mutants.  cbp60g mutants also show defects in salicylic acid (SA) accumulation and SA signaling."
"AT3G20340",70.4873787091609,-2.8106536802192,0.613018167175265,-4.5849435313972,4.54109147385386e-06,0.000111351128692017,"AT3G20340",NA,"Expression of the gene is downregulated in the presence of paraquat, an inducer of photoxidative stress."
"AT5G40740",200.168963528936,-1.26153073101463,0.275404042419407,-4.58065437214415,4.63523327390696e-06,0.000113136986863695,"AT5G40740","AUG6;GEM3",NA
"AT2G33150",2087.45053866277,-1.05731821770228,0.231042557392173,-4.57629204609082,4.73289717309259e-06,0.000114729533642262,"AT2G33150","KAT2;PED1;PKT3","Encodes an organellar (peroxisome, glyoxysome) 3-ketoacyl-CoA thiolase, involved in fatty acid b-oxidation during germination and subsequent seedling growth. Mutants have defects in glyoxysomal fatty acid beta-oxidation. EC2.3.1.16 thiolase."
"AT4G13300",16.4987271089207,-4.3875415662253,0.960394695003855,-4.56847751143366,4.91279768583892e-06,0.000118549157794079,"AT4G13300","ATTPS13;TPS13","Catalyzes the conversion of farnesyl diphosphate to (Z)-gamma-bisabolene and the additional minor products E-nerolidol and alpha-bisabolol. Expressed in cortex and sub-epidermal layers of roots, leaf hydathodes and flower stigmata. Induced by wounding."
"AT4G22710",26.5370056303775,-4.94123518420893,1.08218767038696,-4.56596884202356,4.97192619147855e-06,0.000119839787373493,"AT4G22710","CYP706A2","member of CYP706A"
"AT2G31800",667.616562012104,-1.33428544128997,0.292249154349755,-4.56557502880962,4.98126990804163e-06,0.000119861388648876,"AT2G31800",NA,NA
"AT5G14780",1228.25683399646,-1.38710070167752,0.303825265650293,-4.56545540644435,4.98411142815904e-06,0.000119861388648876,"AT5G14780","AtFDH1;FDH","Encodes a NAD-dependent formate dehydrogenase."
"AT2G22450",198.862994238662,-2.28646460909433,0.50090170829648,-4.56469716757481,5.00215883692524e-06,0.000120026906984881,"AT2G22450","AtRIBA2;RIBA2",NA
"AT5G57640",14.1730403463422,-3.23277567050564,0.708213427060143,-4.56469130206296,5.00229868997501e-06,0.000120026906984881,"AT5G57640",NA,NA
"AT4G32870",76.4260033282437,-1.60504334721445,0.352281286102076,-4.55614138625967,5.21018728265582e-06,0.000124592710526122,"AT4G32870",NA,NA
"AT3G14990",2636.5650445369,-1.57340397077267,0.345422715901585,-4.55501013205209,5.23830533902365e-06,0.000125124200083428,"AT3G14990","AtDJ1A;DJ-1a;DJ1A",NA
"AT3G25910",542.522389541729,-1.12627781641379,0.247432892832994,-4.55185162941926,5.31758321356755e-06,0.000126732749203263,"AT3G25910","SIZ1",NA
"AT1G06573",72.0099769094311,-2.72130817215093,0.597909590778036,-4.55137066560481,5.32975565058326e-06,0.00012688044982078,"AT1G06573",NA,NA
"AT2G30590",277.73747498778,-1.2565309357586,0.27658922119471,-4.54294975896418,5.54724760171449e-06,0.000131468529935722,"AT2G30590","WRKY21","Encodes WRKY DNA-binding protein 21 (WRKY21)."
"AT5G66050",357.077300732371,-1.4081128986925,0.310506337668854,-4.53489261850176,5.763279950399e-06,0.000135780578845334,"AT5G66050",NA,NA
"AT1G07000",253.176569872295,-1.74400201099007,0.384704094891317,-4.53335962405799,5.80528518542924e-06,0.000136517420722691,"AT1G07000","ATEXO70B2;EXO70B2","A member of EXO70 gene family, putative exocyst subunits, conserved in land plants. Arabidopsis thaliana contains 23 putative EXO70 genes, which can be classified into eight clusters on the phylogenetic tree."
"AT5G05140",340.772112727902,-1.17146519323493,0.258650616187402,-4.52914132006613,5.9223878958073e-06,0.000138963433113224,"AT5G05140",NA,NA
"AT5G02150",155.481836122166,-1.38389333409586,0.305569170570148,-4.52890365711212,5.92905239713668e-06,0.000138966255687856,"AT5G02150","Fes1C","Encodes one of the Arabidopsis orthologs of the human Hsp70-binding protein 1 (HspBP-1) and yeast Fes1p: Fes1A (AT3G09350), Fes1B (AT3G53800), Fes1C (AT5G02150)."
"AT5G09440",353.897910841407,-1.70957568177283,0.378024214243668,-4.52239728926695,6.11431584061094e-06,0.000142678567994916,"AT5G09440","EXL4",NA
"AT1G07135",123.757016947327,-3.18210993928125,0.703725230328238,-4.52180737899226,6.13138425931789e-06,0.000142784158018974,"AT1G07135",NA,NA
"AT1G07615",67.6334898259724,-1.04043787854063,0.230236590301978,-4.51899447075719,6.21340172812962e-06,0.000144293622350324,"AT1G07615","Obg",NA
"AT5G16120",388.817726396428,-1.27380287012227,0.282075123640199,-4.51582845620614,6.30697059441206e-06,0.000146050731267546,"AT5G16120","MAGL15",NA
"AT1G53400",272.103160073253,-1.29205087574436,0.286305604877468,-4.51283821808982,6.39658147140685e-06,0.000147964496236737,"AT1G53400",NA,NA
"AT4G37870",1674.88406758886,-1.01839244836752,0.225958714243428,-4.50698461343868,6.57553997901394e-06,0.000151280164089232,"AT4G37870","PCK1;PEPCK","Encodes a putative phosphoenolpyruvate carboxykinase (ATP-dependent)."
"AT5G06860",451.670449578369,-1.91211035411987,0.42449484594389,-4.50443715015709,6.65490892805244e-06,0.000152775125499669,"AT5G06860","ATPGIP1;PGIP1","Encodes a polygalacturonase inhibiting protein involved in defense response. PGIPs inhibit the function of cell wall pectin degrading enzymes such as those produced by fungal pathogens. PGIP1 is induced by fungal infection."
"AT2G28900",650.625849554802,-1.76650447667795,0.392404276198626,-4.5017462444364,6.73974199782619e-06,0.000153890775617031,"AT2G28900","ATOEP16-1;ATOEP16-L;OEP16;OEP16-1","Encodes AtOEP16, a 16-KDa plastid outer membrane protein involved in plastid import of protochlorophyllide oxidoreductase A.  Predominantly expressed in leaves and is also inducible by cold treatment."
"AT3G15440",4.48129667347621,-7.60219276444905,1.69073424736845,-4.49638538775773,6.91184091780404e-06,0.00015731290663405,"AT3G15440",NA,NA
"AT5G23700",36.3469468033346,-3.81594361008509,0.850193484015082,-4.48832375433426,7.17857775497228e-06,0.000162512898322853,"AT5G23700",NA,NA
"AT2G42580",711.460919897026,-2.17385070390976,0.484982738988772,-4.48232592451108,7.38338640150283e-06,0.000166439713626234,"AT2G42580","TTL3;VIT","Encodes a member of the TTL family and contains a thioredoxin like domain and three tandom TPRs. Interacts physically with BRL2/VH1 and appears to play a role in brassiosteroid and auxin signaling."
"AT1G22510",69.9207817025504,-1.50827764839536,0.336907805128804,-4.47682607952265,7.57609179510681e-06,0.000170061637705172,"AT1G22510",NA,NA
"AT5G13330",44.5541067139901,-2.33883691274288,0.522701133669192,-4.47452045172546,7.65829964812698e-06,0.000171725441423417,"AT5G13330","Rap2.6L","encodes a member of the ERF (ethylene response factor) subfamily B-4 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 7 members in this subfamily."
"AT2G20120",399.818504099427,-1.29332104777181,0.289536385056573,-4.46686881000847,7.93727697438246e-06,0.000177605981613289,"AT2G20120","COV1","Encodes an integral membrane protein of unknown function, highly conserved between plants and bacteria; is likely to be involved in a mechanism that negatively regulates the differentiation of vascular tissue in the stem.  Mutants display a dramatic increase in vascular tissue development in the stem in place of the interfascicular region that normally separates the vascular bundles."
"AT4G26288",110.753828205821,-3.91382208471259,0.876379113300925,-4.46590068762705,7.97325926213348e-06,0.000178223326769899,"AT4G26288",NA,NA
"AT5G46050",31.134877116903,-2.34888534684482,0.52614748935049,-4.46430971236683,8.03273010629977e-06,0.000179363852583886,"AT5G46050","AtNPF5.2;ATPTR3;NPF5.2;PTR3","Encodes a di- and tri-peptide transporter involved in responses to wounding, virulent bacterial pathogens, and high NaCl concentrations. The protein is predicted to have 12 transmembrane helicies."
"AT3G02070",114.558651576818,-1.70075042558453,0.381491647424362,-4.45815901099576,8.26665710742506e-06,0.000183238479828989,"AT3G02070",NA,NA
"AT3G54880",363.522974064667,-1.88703861481397,0.423414554396223,-4.45671646196677,8.32245616398842e-06,0.000183899434591357,"AT3G54880",NA,NA
"AT3G02840",9.93828393829248,-6.70959954591128,1.50881578052399,-4.44693091928104,8.71058341880925e-06,0.000191281529367543,"AT3G02840",NA,NA
"AT1G67480",948.4035677003,-1.06438177029075,0.239426002827034,-4.44555627928049,8.76647263729364e-06,0.000192309965343936,"AT1G67480",NA,NA
"AT2G02930",16.7210049018366,-5.38620712694306,1.21337725694903,-4.43902100199767,9.03689989297227e-06,0.000197629834425609,"AT2G02930","ATGSTF3;GST16;GSTF3","Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002)."
"AT5G04040",706.434347491661,-1.69952906524106,0.383259809008205,-4.43440461351552,9.23270860283761e-06,0.000200672023726977,"AT5G04040","SDP1","Encodes a triacylglycerol lipase that is involved in storage lipid breakdown during seed germination. The mutant plant exhibits a much slower rate of postgerminative growth than the wild type."
"AT5G21160",656.219262717152,-1.15407009834124,0.260455126046422,-4.43097479346804,9.38080555445889e-06,0.000202923262158618,"AT5G21160","AtLARP1a;LARP1a",NA
"AT5G43520",48.9817358603483,-2.88774896466337,0.651729683018351,-4.43089986524683,9.3840660908765e-06,0.000202923262158618,"AT5G43520",NA,NA
"AT3G51840",1921.45231053089,-1.23130063672497,0.277932769258784,-4.43021037069042,9.41412063207268e-06,0.000203159402054942,"AT3G51840","ACX4;ATG6;ATSCX","Encodes a short-chain acyl-CoA oxidase, which catalyzes the first step of peroxisomal fatty acid beta-oxidation during early, post-germinative growth in oilseed species. Null mutants virtually lack short-chain acyl-CoA and are resistant to 2,4-dichlorophenoxybutyric acid, which is converted to the herbicide and auxin analogue 2,4-dichlorophenoxyacetic acid by beta-oxidation. Despite the almost complete loss of short-chain activity, lipid catabolism and seedling growth and establishment was unaltered in the acx4 mutant. However, double mutants in acx3acx4 (acx3 encodes medium chain acyl CoA oxidase) were not viable and arrested during embryogenesis."
"AT1G28260",208.13916969073,-1.86366795184043,0.421079168531728,-4.4259324400656,9.60265769398739e-06,0.000207017701656672,"AT1G28260",NA,NA
"AT3G61190",27.0144654284289,-2.53889611040548,0.574362624652231,-4.42037138461567,9.85314158868099e-06,0.000210873157844067,"AT3G61190","BAP1","Encodes a protein with a C2 domain that binds to BON1 in yeast two hybrid analyses. Its ability to bind to phospholipids is enhanced by calcium ions. Involved in maintaining cell homeostasis."
"AT3G01290",1760.41010207598,-2.29539116954778,0.519648100513698,-4.41720304043962,9.9986299145279e-06,0.000212746399033066,"AT3G01290","AtHIR2;HIR2",NA
"AT1G27300",178.163928651425,-1.13945925623603,0.258310850590371,-4.41119393022704,1.02802191985267e-05,0.000217214382766879,"AT1G27300",NA,NA
"AT1G33790",107.661257050357,-2.68681926879965,0.609016194491309,-4.41173698351955,1.02544634492696e-05,0.000217214382766879,"AT1G33790",NA,NA
"AT2G21500",135.172320930876,-1.79529909084339,0.406950941738679,-4.41158603337557,1.02616164712447e-05,0.000217214382766879,"AT2G21500",NA,NA
"AT4G33985",21.3073494352319,-2.20239179902204,0.499260444673194,-4.41130841131162,1.02747844942956e-05,0.000217214382766879,"AT4G33985",NA,NA
"AT3G14050",472.884113394707,-1.59949122542609,0.362760455588684,-4.40922156972829,1.03742842937606e-05,0.000218766561050652,"AT3G14050","AT-RSH2;ATRSH2;RSH2",NA
"AT1G30280",60.2294988301306,-1.92219360300987,0.436747758711463,-4.40115275847302,1.07677281289663e-05,0.000226164892995648,"AT1G30280","AUXILIN-LIKE7",NA
"AT1G02640",621.57770508135,-2.33130546198015,0.530071303604836,-4.39809785235632,1.09203744762889e-05,0.000228918215206314,"AT1G02640","ATBXL2;BXL2","encodes a protein similar to a beta-xylosidase located in the extracellular matrix. This is a member of glycosyl hydrolase family 3 and has six other closely related members."
"AT3G56930",181.419181819936,-1.30184810088113,0.296627920137629,-4.38882523356904,1.13964604477636e-05,0.000237258664321824,"AT3G56930","PAT4",NA
"AT2G40420",251.165399246184,-1.99110343568413,0.453959154217932,-4.38608499726005,1.15409038688174e-05,0.000239795590659822,"AT2G40420","AtAvt6D","Encodes a putative amino acid transporter."
"AT1G30720",248.118110831029,-3.37021014804576,0.768847464125108,-4.38345745456911,1.16810469862673e-05,0.000241761240500376,"AT1G30720","AtBBE10",NA
"AT1G22490",27.9857385318369,-3.35497250516749,0.765474483838054,-4.38286654356631,1.17127869018314e-05,0.000242182112814401,"AT1G22490","bHLH094;bHLH94",NA
"AT5G48160",1042.96070286893,-1.17591452602004,0.268642005477535,-4.377254867234,1.20183409441408e-05,0.000247535858340282,"AT5G48160","OBE2","Encodes a nuclear PHD finger protein that is functionally redundant with OBE1 and plays an important role in the maintenance and/or establishment of the root and shoot apical meristems."
"AT4G15260",140.330625907478,-1.65008176057724,0.377147937149853,-4.37515785727765,1.21344632467347e-05,0.000249443685425373,"AT4G15260",NA,NA
"AT5G27380",951.806157425878,-1.2228497346672,0.279541665272483,-4.37448111169844,1.21721661427027e-05,0.000249735215497867,"AT5G27380","AtGSH2;GSH2;GSHB","Encodes a protein with similarity to glutathione synthetases, which catalyzes one of the early steps in glutathione biosynthesis. Two transcripts have been detected; the longer transcript is less abundant and the protein is localized to the chloroplast. The smaller transcript, in which the transit peptide is truncated, is localized to the cytosol."
"AT5G63620",382.765049631303,-1.40331624192452,0.321735201034871,-4.36171185935115,1.29048752012035e-05,0.000262737320131885,"AT5G63620","HER2",NA
"AT1G13270",359.610175888174,-1.63941048729373,0.376446560459172,-4.35496205701561,1.33089968994481e-05,0.000270446458526106,"AT1G13270","MAP1B;MAP1C","Encodes a methionine aminopeptidase formerly called MAP1B, renamed to MAP1C."
"AT1G80840",88.6405229353736,-2.40048321401367,0.551294193696419,-4.35426899369004,1.33511685190254e-05,0.000270935567882439,"AT1G80840","ATWRKY40;WRKY40","Pathogen-induced transcription factor. Binds W-box sequences  in vitro. Forms protein complexes with itself and with WRKY40 and WRKY60. Coexpression with WRKY18 or WRKY60 made plants more susceptible to both P. syringae and B. cinerea. WRKY18, WRKY40, and WRKY60 have partially redundant roles in response to the hemibiotrophic bacterial pathogen Pseudomonas syringae and the necrotrophic fungal pathogen Botrytis cinerea, with WRKY18 playing a more important role than the other two."
"AT5G13570",192.503954514645,-1.11575114694345,0.256300877966462,-4.35328648031183,1.34111711443746e-05,0.000271742575620988,"AT5G13570","ATDCP2;DCP2;ITS1;TDT","Encodes DCP2 with mRNA decapping activity.  DCP2 forms a mRNA decapping complex with DCP1 (At1g08370) and VCS (VARICOSE) (At3g13300). Recombinant DCP2 is enzymatically active in vitro, generating from capped mRNAs m7GDP, and 5-phosphorylated mRNAs.  DCP1, DCP2 and VCS colocalize in cytoplasmic loci, which are putative Arabidopsis mRNA processing bodies.  Null mutants of DCP1, DCP2, and VCS accumulate capped mRNAs with a reduced degradation rate. These mutants also share a similar lethal phenotype at the seedling cotyledon stage, with disorganized veins, swollen root hairs, and altered epidermal cell morphology. The protein was shown by immunoprecipitation not to interact with DCP1."
"AT2G17880",242.316255843338,-2.35372352183985,0.541456961597769,-4.34701867142741,1.38000475855214e-05,0.000279089533789093,"AT2G17880","DJC24",NA
"AT3G19990",186.892803056403,-1.30924836237433,0.301229324409062,-4.34635095684244,1.38421031049394e-05,0.000279653619540196,"AT3G19990",NA,NA
"AT1G15800",60.2533462892882,-1.68999983391589,0.389037378311529,-4.34405516829952,1.3987636369198e-05,0.000282077358309515,"AT1G15800",NA,NA
"AT3G03150",1162.85330188513,-1.13310359534597,0.260966257569116,-4.34195441932132,1.41220835087944e-05,0.000284518447162475,"AT3G03150",NA,NA
"AT3G60140",95.4993601521566,-3.64438072384405,0.840979802865458,-4.33349375505405,1.467614457212e-05,0.00029317773282123,"AT3G60140","BGLU30;DIN2;SRG2","Encodes a protein similar to beta-glucosidase and is a member of glycoside hydrolase family 1. Expression is induced after 24 hours of dark treatment, in senescing leaves and treatment with exogenous photosynthesis inhibitor. Induction of gene expression was suppressed in excised leaves supplied with sugar. The authors suggest that the gene's expression pattern is responding to the level of sugar in the cell."
"AT5G52310",738.321282626287,-2.58526975390782,0.597240843183064,-4.32868880857063,1.4999970576295e-05,0.000299365014274083,"AT5G52310","COR78;LTI140;LTI78;RD29A","cold regulated gene, the 5' region of cor78 has cis-acting regulatory elements that can impart cold-regulated gene expression"
"AT1G80380",3967.25278688364,-1.56862016162906,0.362485152795429,-4.32740527310459,1.50876198374557e-05,0.000300549350139186,"AT1G80380","GLYK","encodes a glycerate kinase which catalyzes the last step of photorespiration C2 cycle."
"AT4G25490",10.2138130829531,-4.72019644580249,1.09429206218615,-4.31347042431488,1.60711647879809e-05,0.000316980879095295,"AT4G25490","ATCBF1;CBF1;DREB1B","Transcriptional activator that binds to the DRE/CRT regulatory element and induces COR (cold-regulated) gene expression increasing plant freezing tolerance. It encodes a member of the DREB subfamily A-1 of ERF/AP2 transcription factor family (CBF1). The protein contains one AP2 domain. There are six members in this subfamily, including CBF1, CBF2, and CBF3. This gene is involved in response to low temperature and abscisic acid."
"AT1G56060",10.6420842096952,-6.63519067691621,1.53840088661526,-4.3130439761477,1.61022074064905e-05,0.000317189586527667,"AT1G56060","AthCYSTM3",NA
"AT5G06560",234.762790563363,-1.03419425403017,0.239805338094987,-4.31264067032788,1.61316179938959e-05,0.000317474428267265,"AT5G06560","MyoB7",NA
"AT3G15060",124.561467003606,-2.0601528877801,0.477807448942261,-4.31168013881058,1.62018699196321e-05,0.000318561766429063,"AT3G15060","AtRABA1g;RABA1g",NA
"AT5G22920",1673.70100789813,-2.69588457670941,0.626667375574043,-4.30193860696818,1.69310228446496e-05,0.000329541952434587,"AT5G22920","AtRZPF34;CHYR1;RZPF34",NA
"AT5G25250",245.32201041219,-3.59661282500499,0.836535418892034,-4.29941487686032,1.71249633886449e-05,0.000332706859613793,"AT5G25250","FLOT1",NA
"AT5G56550",415.545139904685,-1.96418070409208,0.457110027062596,-4.29695387938429,1.73161205428676e-05,0.000335806228061911,"AT5G56550","ATOXS3;OXS3","Encodes OXIDATIVE STRESS 3 (OXS3)&#65292; involved in tolerance to heavy metals and oxidative stress."
"AT2G41850",16.4679583464671,-3.67017215909355,0.858207929818664,-4.2765535385685,1.8980892485665e-05,0.000363116443182969,"AT2G41850","ADPG2;PGAZAT","ADPG2."
"AT5G02820",144.701327857162,-1.0204531072345,0.238845135199954,-4.27244668969377,1.93339785259143e-05,0.000369205965825351,"AT5G02820","BIN5;RHL2","Involved in the patterning and shape of leaf trichomes. Encodes the DNA topoisomerase VI SPO11-3, involved in endoreduplication"
"AT1G07240",345.545113899642,-1.33665263089685,0.313271782419318,-4.26675080843292,1.98340490240271e-05,0.000377060009870382,"AT1G07240","UGT71C5",NA
"AT2G30750",102.561110955217,-6.36146378233355,1.49157678678725,-4.26492543909569,1.99968968996932e-05,0.000379476412569246,"AT2G30750","CYP71A12","putative cytochrome P450"
"AT3G60260",153.012499528629,-1.14118396241841,0.267682137898712,-4.26320549953998,2.01515034196033e-05,0.00038172807771211,"AT3G60260","ELMOD_A",NA
"AT3G53460",5048.09892889566,-1.81652531055771,0.426292843802679,-4.2612146484883,2.03318836283928e-05,0.000384459081788887,"AT3G53460","CP29A","Encodes a nuclear gene with a consensus RNA-binding domain that is localized to the chloroplast."
"AT1G02620",32.0712067186698,-2.92393863147445,0.686690437433763,-4.25801565316903,2.06249510518749e-05,0.000389653768315448,"AT1G02620",NA,NA
"AT2G23760",435.858181601675,-1.10476363613158,0.259688021151444,-4.25419559682851,2.09801852330315e-05,0.000394959426793815,"AT2G23760","BLH4;SAW2","Encodes a member of the BEL family of homeodomain proteins. Plants doubly mutant for saw1/saw2 (blh2/blh4) have serrated leaves. BP is expressed in the serrated leaves, therefore saw2 and saw1 may act redundantly to repress BP in leaves."
"AT5G28830",152.786287119416,-1.80945667999529,0.425728271467199,-4.25026196582932,2.13520641582611e-05,0.000401248745487322,"AT5G28830",NA,NA
"AT1G68020",439.795506878759,-1.05963345241885,0.249469842295054,-4.24754127661487,2.16129354648094e-05,0.0004057919404025,"AT1G68020","ATTPS6;TPS6","Encodes an enzyme putatively involved in trehalose biosynthesis. The protein has a trehalose synthase (TPS)-like domain and a trehalose phosphatase (TPP)-like domain. It can complement a yeast mutant lacking both of these activities suggesting that this is a bifunctional enzyme."
"AT5G05750",269.916713366197,-1.20068178083926,0.28288436842234,-4.2444260442368,2.19153628554687e-05,0.000409659093517498,"AT5G05750",NA,NA
"AT4G14630",37.1292516787387,-4.71726426449024,1.11173375130799,-4.24316007222074,2.20394111299198e-05,0.000411253862340815,"AT4G14630","GLP9","germin-like protein with N-terminal signal sequence that may target it to the vacuole, plasma membrane and/or outside the cell."
"AT5G06870",255.473157535507,-1.61404213414192,0.380427308790759,-4.24270838829205,2.20838316395842e-05,0.000411720952472846,"AT5G06870","ATPGIP2;PGIP2","Encodes a polygalacturonase inhibiting protein involved in plant defense response. PGIPs inhibit the activity of pectin degrading enzymes such as those produced by fungal pathogens. PGIP2 is induced by fungal infection and methyl jasmonate."
"AT3G28007",22.8994900256802,-3.13910848204695,0.741148297933558,-4.23546608796012,2.28078124354038e-05,0.000421517752015492,"AT3G28007","AtSWEET4;SWEET4",NA
"AT2G42170",131.194583617894,-2.01160358021389,0.475681964475008,-4.22888343566698,2.34853980267446e-05,0.000431785651167032,"AT2G42170",NA,NA
"AT3G54850",178.112045124905,-1.08646362202031,0.257094390150804,-4.2259328232834,2.37952976085133e-05,0.000437104796467802,"AT3G54850","ATPUB14;PUB14","Encodes a protein with a typical U-box domain followed by an Armadillo repeat region, a domain organization that is frequently found in plant U-box proteins. Displays ubiquitin ligase activity in vitro."
"AT1G59710",236.85852871228,-1.09399386840174,0.259986019093505,-4.20789499457002,2.57760586149109e-05,0.00046922793482973,"AT1G59710",NA,NA
"AT1G78240",624.792020789397,-1.12118876345758,0.26646131495218,-4.2076980805217,2.57985235450599e-05,0.00046922793482973,"AT1G78240","OSU1;QUA2;TFA2;TSD2","Encodes TSD2 (TUMOROUS SHOOT DEVELOPMENT2), a putative methyltransferase with an essential role in cell adhesion and coordinated plant development."
"AT4G11650",211.237593425683,-2.47708953032886,0.590180983272524,-4.19716934387402,2.702718418799e-05,0.000489277285790254,"AT4G11650","ATOSM34;OSM;OSM34","osmotin-like protein"
"AT1G34300",231.485271459096,-1.05276850459442,0.251364106820203,-4.18822129345399,2.81149304382112e-05,0.000506808614478281,"AT1G34300",NA,NA
"AT5G25210",91.3882641814841,-1.95294276472017,0.466888940059411,-4.18288504429268,2.87832952445331e-05,0.000517100909067395,"AT5G25210",NA,NA
"AT5G59570",33.7931909983968,-2.31972105383325,0.55457046628958,-4.18291487708247,2.87795170509648e-05,0.000517100909067395,"AT5G59570","BOA",NA
"AT4G02380",1689.65718669588,-2.82094175749529,0.674571595639728,-4.18182706732569,2.89175887103316e-05,0.000519074383993145,"AT4G02380","AtLEA5;LEA38;LEA5;SAG21","Encodes AtLEA5 (late embryogenesis abundant like protein).  Also known as SENESCENCE-ASSOCIATED GENE 21 (SAG21).  Has a role on oxidative stress tolerance. mRNA levels are elevated in response to various stresses."
"AT1G26420",44.988929516571,-4.04479538077616,0.967426096704515,-4.18098642837374,2.90247189701983e-05,0.000520118065259207,"AT1G26420","AtBBE7",NA
"AT2G22860",17.8712416107244,-2.95871066616567,0.707641242833031,-4.18108850513082,2.90116903064373e-05,0.000520118065259207,"AT2G22860","ATPSK2;PSK2","Phytosulfokine 2 precursor, coding for a unique plant peptide growth factor."
"AT1G21130",3306.3910938334,-2.12116984872315,0.507592237829059,-4.17888551210961,2.92941098589357e-05,0.000523179497775021,"AT1G21130","IGMT4",NA
"AT1G76650",61.6634825443211,-3.53373485096465,0.845613923897419,-4.1788986097553,2.92924230694766e-05,0.000523179497775021,"AT1G76650","CML38",NA
"AT1G13960",222.463610319252,-1.06956334231314,0.256332762284696,-4.17255809511087,3.0119876675747e-05,0.000534332148044685,"AT1G13960","WRKY4","Encodes WRKY DNA-binding protein 4 (WRKY4)."
"AT3G13750",5043.91694223998,-1.27910587738819,0.306634101542356,-4.17144039411906,3.02680236870724e-05,0.000536512089311337,"AT3G13750","BGAL1","beta-galactosidase, glycosyl hydrolase family 35"
"AT4G28180",58.830590477347,-1.29370957327261,0.311053127245831,-4.15912736427873,3.19465737227149e-05,0.000561577394869081,"AT4G28180",NA,NA
"AT4G02350",365.404574578233,-1.07814597595982,0.259520512654127,-4.15437671933357,3.261754151162e-05,0.000572424375205992,"AT4G02350","SEC15B","Encodes a member of the exocyst complex gene family. The exocyst is a protein complex involved in tethering vesicles to the plasma membrane during regulated or polarized secretion."
"AT2G15695",371.931404730729,-1.25929680227834,0.303615195700818,-4.14767383223879,3.35870434878958e-05,0.000588466063090319,"AT2G15695",NA,NA
"AT5G45750",311.682076658422,-1.26858403008244,0.306128573766573,-4.14395825412152,3.41361912033899e-05,0.000596610716217271,"AT5G45750","AtRABA1c;RABA1c",NA
"AT2G04040",64.6902968840652,-2.67553417118735,0.646049085299225,-4.14137908723785,3.45223845958882e-05,0.000602368805993168,"AT2G04040","ATDTX1;DTX1;TX1","AtDTX1 (At2g04040) has been identified as a detoxifying efflux carrier for plant-derived antibiotics and other toxic compounds, including CD2+."
"AT1G75770",65.1060873277733,-1.2332823297625,0.298538215028346,-4.13107022042523,3.6107825339319e-05,0.000625918098841174,"AT1G75770",NA,NA
"AT2G02180",437.446717447553,-1.4209247041942,0.344224521160033,-4.1279008811043,3.6608984439993e-05,0.000633233267731748,"AT2G02180","TOM3","Necessary for the efficient multiplication of tobamoviruses."
"AT1G17455",65.6610760095283,-1.35364108235133,0.327981853952922,-4.12718284879757,3.67234390025709e-05,0.000634517678779164,"AT1G17455","EFL4;ELF4-L4",NA
"AT2G22080",426.231453581869,-1.34998894346648,0.327121870770897,-4.1268684979243,3.67736534775283e-05,0.000634868724874239,"AT2G22080",NA,NA
