"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TAIR","SYMBOL","GENENAME"
"AT4G28660",1727.66476955914,1.5347689579707,0.38553806731068,3.98084933266507,6.86694665452891e-05,0.00106905874053461,"AT4G28660","PSB28","Similar to PsbW subunit of photosystem II."
"AT1G16320",620.490469135143,1.16676439903684,0.293233411746385,3.9789613062442,6.92170036854055e-05,0.00107286355712378,"AT1G16320",NA,NA
"AT5G38520",1811.10070683084,1.15236714501437,0.289686818750596,3.97797576701789,6.95044532758343e-05,0.0010757485898778,"AT5G38520","CLD1",NA
"AT1G07180",1509.71771049444,1.68364515780137,0.423351550003652,3.97694341212839,6.98067684097793e-05,0.00107964073356276,"AT1G07180","ATNDI1;NDA1","Internal NAD(P)H dehydrogenase in mitochondria. The predicted protein sequence has high homology with other designated NAD(P)H DHs from microorganisms; the capacity for matrix NAD(P)H oxidation via the rotenone-insensitive pathway is significantly reduced in the Atndi1 mutant plant line; the in vitro translation product of AtNDI1 is imported into isolated mitochondria and located on the inside of the inner membrane."
"AT5G19410",30.8136579429692,2.23623804143538,0.562669059470659,3.97433980738014,7.05747434316419e-05,0.00109072392778087,"AT5G19410","ABCG23",NA
"AT1G47400",22.6465113677176,4.53904533141322,1.14313289601325,3.97070659697,7.16597851409171e-05,0.00110427832907647,"AT1G47400","FEP3;IMA1",NA
"AT1G73630",82.1452561503857,1.37508786581578,0.346330254787349,3.97045261512051,7.17362228055916e-05,0.00110465459846029,"AT1G73630",NA,NA
"AT2G42750",1406.33808898171,1.09122558965869,0.275054336121973,3.96730916895919,7.26886724254859e-05,0.00111689143195021,"AT2G42750","DJC77",NA
"AT3G44990",543.308997388956,3.9042630011598,0.984092873648397,3.96737249674947,7.26693668962352e-05,0.00111689143195021,"AT3G44990","AtXTH31;ATXTR8;XTH31;XTR8","xyloglucan endo-transglycosylase"
"AT2G40170",16.4361918022217,3.54240496788935,0.89412066282501,3.96188693000001,7.43597554460459e-05,0.00113701402292516,"AT2G40170","ATEM6;EM6;GEA6","Encodes a group 1 LEA gene that is activated by direct binding of ABI5 to its promoter and is involved in response to ABA. Is required for normal seed development. Involved in regulating the timing of dessication tolerance and rate of water loss during seed maturation."
"AT3G18500",325.440038375679,1.00434014630277,0.253500143112113,3.96189183158997,7.43582285456024e-05,0.00113701402292516,"AT3G18500","CCR4c",NA
"AT4G04610",998.345701972582,2.33647111361706,0.589734741179831,3.96190176780612,7.43551333934042e-05,0.00113701402292516,"AT4G04610","APR;APR1;ATAPR1;PRH19","Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily.  This protein also belongs to the adenosine 5'-phosphosulfate reductase-like (APRL) group."
"AT1G27370",127.09792385416,1.18279760420277,0.298690528871548,3.95994345274817,7.49675127960479e-05,0.00114445372697633,"AT1G27370","SPL10","In conjunction with SPL11 and SPL2, SPL10 redundantly controls proper development of lateral organs in association with shoot maturation in the reproductive phase.  SPL10 also controls lamina shape during vegetative development."
"AT3G54900",1584.38035262478,1.07955298667745,0.272683052343592,3.95900286944555,7.52633326975189e-05,0.0011481443030401,"AT3G54900","ATGRXCP;AtGRXS14;CXIP1","A.thaliana PICOT protein.It activates CAX1 gene Calcium transport activity.In other organisms, PICOT proteins appear to play a negative regulatory role in cellular stress responses."
"AT4G26520",359.679191001185,1.3776616225533,0.34809110796662,3.9577616061523,7.56554083540964e-05,0.00115164343827902,"AT4G26520","AtFBA7;FBA7",NA
"AT3G09450",39.5327095388842,5.94965223663031,1.50408963944008,3.9556500361542,7.63268272285145e-05,0.0011602005556174,"AT3G09450",NA,NA
"AT4G28110",13.2283945339141,3.64147392309078,0.920668298122339,3.95525069182615,7.64544392086816e-05,0.00116130902474703,"AT4G28110","AtMYB41;MYB41","Member of the R2R3 factor gene family. Expression is induced in response to dessication, ABA and salt treatment. Overexpression of Myb41 results in abnormal cuticle development and decreased cell expansion."
"AT4G11900",203.170194187722,1.82387761125758,0.461230009734617,3.95437758333853,7.67341473698218e-05,0.0011638925852844,"AT4G11900",NA,NA
"AT4G24780",986.161614474397,1.97117569598627,0.499149301297018,3.94907032998795,7.8455300355709e-05,0.00118745424308872,"AT4G24780","PLL19",NA
"AT3G26290",446.066456237256,1.55895646330447,0.39509887764332,3.94573751412131,7.95547276091296e-05,0.00120323692363238,"AT3G26290","CYP71B26","putative cytochrome P450"
"AT4G05100",26.6065336922271,1.66868524453595,0.423742277486798,3.93797204855949,8.21731639087268e-05,0.00123930904517174,"AT4G05100","AtMYB74;MYB74","Member of the R2R3 factor gene family."
"AT5G61270",261.922552693828,1.22386663409801,0.310773545295482,3.93813003913947,8.21190886725006e-05,0.00123930904517174,"AT5G61270","PIF7","Basic helix-loop-helix (bHLH) phytochrome interacting  factor. Interacts specifically with the far-red lightabsorbing Pfr form of phyB through a conserved  domain called the active phyB binding motif. Upon light exposure, PIF7 rapidly migrates to intranuclear  speckles, where it colocalizes with phyB. Role as negative regulator of phyB-mediated seedling deetiolation."
"AT5G18030",130.087452823833,2.09550939914304,0.532527800091878,3.93502348380966,8.31885616229517e-05,0.00125373250962625,"AT5G18030","SAUR21",NA
"AT3G03780",3395.14629476503,2.24653232271563,0.571240402831933,3.932726592129,8.39877468526891e-05,0.00126487929391266,"AT3G03780","ATMS2;MS2","Encodes a cytosolic methionine synthase, involved in methionine regeneration via the activated methyl cycle (or SAM cycle)"
"AT1G51680",1722.83728534881,1.32146130286492,0.336073670091753,3.93205841595429,8.42215923585253e-05,0.00126717244390244,"AT1G51680","4CL.1;4CL1;AT4CL1","encodes an isoform of 4-coumarate:CoA ligase (4CL), which is involved in the last step of the general phenylpropanoid pathway. In addition to 4-coumarate, it also converts ferulate.  The catalytic efficiency was in the following (descending) order:  p-coumaric acid, ferulic acid, caffeic acid and 5-OH-ferulic acid. At4CL1 was unable to use sinapic acid as substrate."
"AT3G50685",1025.14296754376,1.31080498062655,0.333522114372625,3.93018910632732,8.48790783619722e-05,0.00127468686634829,"AT3G50685",NA,NA
"AT3G12610",419.540521092696,1.17084455769435,0.297944188567435,3.9297445717064,8.50361453369565e-05,0.00127614314221221,"AT3G12610","DRT100","Plays role in DNA-damage repair/toleration. Partially complements RecA- phenotypes."
"AT1G04343",41.0277434055109,1.55563373310018,0.39607221722522,3.92765173987348,8.57793008542809e-05,0.00128638661980272,"AT1G04343",NA,NA
"AT3G32030",22.3530381926069,2.24937105318776,0.572730062513987,3.927454136621,8.58497850953244e-05,0.00128653506457249,"AT3G32030","TPS9",NA
"AT5G21430",928.276116853366,1.01540223193207,0.259047156864732,3.91975825645631,8.86378333428473e-05,0.0013245773335928,"AT5G21430","CRRL;NdhU",NA
"AT4G17098",56.0405349746855,2.12740665210522,0.543116684724214,3.91703424317646,8.96450190795582e-05,0.0013377455939244,"AT4G17098",NA,NA
"AT1G14120",192.373497341187,1.21845548978358,0.311081360558015,3.91683862896163,8.97177606373344e-05,0.00133789090388609,"AT1G14120","AtDAO2",NA
"AT1G47395",33.2002268801441,4.2446850076651,1.08383790106033,3.91634671892583,8.99009299314817e-05,0.00133901224079852,"AT1G47395","FEP2;IMA2",NA
"AT1G58848",866.080255275516,1.39282319035662,0.355647902988154,3.91629805392951,8.99190701850098e-05,0.00133901224079852,"AT1G58848",NA,NA
"AT4G14440",423.068929607799,1.24631665118231,0.318282666674243,3.91575408175743,9.01220754901417e-05,0.00134109479539815,"AT4G14440","ATECI3;ECI3;HCD1","encodes a cytosolic delta3, delta2-enoyl CoA isomerase, involved in unsaturated fatty acid degradation"
"AT2G36880",3040.47136021974,1.36423767371256,0.348738127975088,3.91192578119826,9.15630536371332e-05,0.00135761177287468,"AT2G36880","MAT3",NA
"AT5G51440",88.2772080244509,3.0913051859816,0.790292122393363,3.91159812730984,9.16873888229193e-05,0.00135772782542168,"AT5G51440","HSP23.5",NA
"AT1G62030",57.0022767195057,1.41511584376043,0.361821707736387,3.91108607776359,9.1882016220954e-05,0.00135966175223133,"AT1G62030",NA,NA
"AT5G37550",17.0683668782142,2.20566810199137,0.56420041276374,3.90936988363211,9.25371822306106e-05,0.00136555042714873,"AT5G37550",NA,NA
"AT5G09930",11.3384045163143,4.08727762951295,1.04642735821053,3.90593536898971,9.38615987952292e-05,0.00138221293371477,"AT5G09930","ABCF2","member of GCN subfamily"
"AT1G66800",70.1220912855613,1.22124667329531,0.312893511080147,3.90307446478969,9.49784655115844e-05,0.00139479095099481,"AT1G66800",NA,"similar to Eucalyptus gunnii alcohol dehydrogenase of unknown physiological function (GI:1143445), apple tree, PIR:T16995; NOT a cinnamyl-alcohol dehydrogenase"
"AT1G61255",6.75472860838333,4.26533492320008,1.09540209346463,3.89385317834231,9.86643801512339e-05,0.00143896848386776,"AT1G61255",NA,NA
"AT1G10360",496.901734061364,1.16652005846716,0.299838129974018,3.89049937900907,0.000100038132996459,0.00145600394392036,"AT1G10360","ATGSTU18;GST29;GSTU18","Encodes glutathione transferase belonging to the tau class of GSTs. Naming convention according to Wagner et al. (2002)."
"AT3G26630",202.090547716017,1.0339685295393,0.265960565211098,3.88767608731248,0.000101208562047629,0.00147001628938536,"AT3G26630",NA,NA
"AT4G10040",250.471763873721,1.45850590344653,0.375583273718298,3.88330899032652,0.00010304448527646,0.00149361750501409,"AT4G10040","CYTC-2","Encodes cytochrome c. Promoter directs preferential expression in vascular tissues of cotyledons, leaves, roots, and hypocotyls, and in anthers."
"AT1G15950",1497.65657921495,1.0492520747171,0.270317313193103,3.88155705723357,0.00010378979339578,0.00150164359977822,"AT1G15950","ATCCR1;CCR1;IRX4","Encodes a cinnamoyl CoA reductase. Involved in lignin biosynthesis."
"AT5G12860",3346.89928730532,1.3335296619676,0.343671190011085,3.88024862347229,0.000104349743455157,0.00150739238249677,"AT5G12860","DiT1",NA
"AT3G05320",74.1797724058327,1.50217700877641,0.387546000988229,3.87612568558547,0.000106132876681697,0.00153002826635155,"AT3G05320","AtOFT1;OFT1",NA
"AT4G37700",39.4393318929253,1.49579447909067,0.386130573600511,3.87380482499223,0.000107149236328157,0.0015425857853752,"AT4G37700",NA,NA
"AT2G48140",142.601982556286,1.23236307658435,0.318189916436356,3.87304252248625,0.000107485065379133,0.00154532522906288,"AT2G48140","EDA4;LTPG16",NA
"AT1G62975",78.8182316705295,1.53873800050587,0.397408847685444,3.87192688202002,0.000107978346726586,0.00155031791260247,"AT1G62975",NA,NA
"AT2G08525",41.5445971401463,1.65131437851817,0.426646852710835,3.87044781421924,0.000108635611383053,0.00155870081602644,"AT2G08525",NA,NA
"AT1G14150",863.606483215926,1.31159449165734,0.339059455773951,3.86833184953785,0.000109582464330887,0.00157016439275734,"AT1G14150","PnsL2;PQL1;PQL2","Encodes a subunit of the NAD(P)H dehydrogenase complex located in the chloroplast thylakoid lumen."
"AT1G78990",59.6538654927555,1.62513566458414,0.4203250893936,3.86637796694151,0.000110463698068576,0.00158129830647621,"AT1G78990",NA,NA
"AT4G31910",204.487555075874,1.02091013640268,0.264054946337184,3.86627916107668,0.000110508438276934,0.00158129830647621,"AT4G31910","BAT1;PIZ",NA
"AT1G08043",27.0407956008372,3.18086668042517,0.823574396258559,3.86226999634232,0.000112338312385691,0.00160423945091469,"AT1G08043",NA,NA
"AT3G47580",48.1190599544377,1.51245806996857,0.3916702422644,3.86155981936349,0.000112665418637082,0.00160782941180003,"AT3G47580",NA,NA
"AT1G73640",23.9410841565895,1.41093907221278,0.365502702525907,3.86026987615167,0.000113261863399382,0.00161525565432228,"AT1G73640","AtRABA6a;RABA6a",NA
"AT2G42980",10.7626847335351,2.50149820014265,0.648211193054721,3.85907899608188,0.000113815146185623,0.00162205626574687,"AT2G42980",NA,NA
"AT5G10930",168.51862149892,1.81778393228842,0.471080883875754,3.85875121344948,0.000113967880786171,0.00162205626574687,"AT5G10930","CIPK5;SnRK3.24","Encodes CBL-interacting protein kinase 5 (CIPK5)."
"AT1G03630",1981.35926473151,1.06077216263752,0.275032234459939,3.85690122730699,0.000114833536924009,0.00163109709470323,"AT1G03630","POR;PORC","Encodes for a protein with protochlorophyllide oxidoreductase activity. The enzyme is NADPH- and light-dependent."
"AT4G12917",49.0688454803626,1.71357649933911,0.444407327913925,3.85586913560302,0.000115319170320319,0.00163471467406674,"AT4G12917",NA,NA
"AT3G28040",774.907356092446,1.19381007799722,0.30971476090411,3.85454692089034,0.000115944146719604,0.00164247762214195,"AT3G28040",NA,NA
"AT5G62130",262.232815546638,1.53734484499257,0.399129750347121,3.85174205544826,0.000117280524505558,0.00165809050457758,"AT5G62130","PGAP3A",NA
"AT1G29720",489.205475954607,2.23656135208983,0.580776724315338,3.85098310323378,0.000117644616372116,0.00166102621586562,"AT1G29720","RKFL1",NA
"AT2G01590",565.138624225021,1.19372421148055,0.310100410300125,3.84947640128959,0.000118370586639184,0.00166573850714584,"AT2G01590","CRR3","Likely a subunit of the chloroplast NAD(P)H dehydrogenase complex, involved in PSI cyclic electron transport. Located in the membrane fraction of chloroplast. Mutant has impaired NAD(P)H dehydrogenase activity."
"AT1G43800",21.0616602573342,3.47538734620108,0.903201406756307,3.8478542218865,0.000119156918513381,0.00167458449015993,"AT1G43800","AAD6;FTM1;HUP7;SAD6",NA
"AT2G16760",37.1141950878991,1.0747964198017,0.279361287815376,3.84733485518583,0.000119409714402573,0.00167702730511814,"AT2G16760",NA,NA
"AT1G02390",22.7443382504581,2.9704877631954,0.772180132950533,3.84688447220862,0.000119629342564202,0.00167900138093248,"AT1G02390","ATGPAT2;GPAT2","Encodes a member of a family of proteins with glycerol-3-phosphate acyltransferase activity."
"AT1G10380",142.874913701063,1.22692594797207,0.319026584351092,3.84584234717514,0.000120138993483658,0.00168504063845804,"AT1G10380",NA,NA
"AT4G21760",30.3242938553561,3.68012201631113,0.956964862393545,3.84561874832736,0.000120248610850694,0.0016854648524188,"AT4G21760","BGLU47",NA
"AT5G48010",557.380187608745,2.05855275516832,0.535916127056077,3.84118456460056,0.000122442005931405,0.00171281686162937,"AT5G48010","AtTHAS1;THAS;THAS1","Encodes an oxidosqualene cyclase involved in the  biosynthesis of thalianol, a tricyclic triterpenoid of unknown function. Overexpression of THAS leads to dwarfing in the aerial tissues of Arabidopsis plants, but increases their root length. THAS is part of a small operon-like cluster of genes (with At5g48000 (THAH) and At5g47990 (THAD)) involved in thalianol metabolism."
"AT3G05932",88.2132617481397,1.17395272325628,0.305826922605364,3.8386179779572,0.000123728761097187,0.00172875731166842,"AT3G05932",NA,NA
"AT1G66080",61.7812153553725,1.58232727296076,0.412282988947071,3.83796400865791,0.000124058659819004,0.00173200896861048,"AT1G66080","HKL;HLP1",NA
"AT4G00820",112.460646318174,1.15127974474861,0.300181093180121,3.83528400323933,0.00012541928592663,0.00174641215518164,"AT4G00820","iqd17",NA
"AT3G04255",40.4205792521739,1.67000165336154,0.435493654600378,3.83473245986554,0.000125701041663586,0.00174804297297069,"AT3G04255",NA,NA
"AT3G47400",19.7561579594906,1.632280016451,0.425740700578326,3.83397691184731,0.000126087981671104,0.00175227636831537,"AT3G47400","PMEI-PME33",NA
"AT1G04250",611.016581436882,1.72583892719307,0.450181606915933,3.83365046612256,0.000126255511930425,0.00175345702802,"AT1G04250","AtIAA17;AXR3;IAA17","Transcription regulator acting as repressor of auxin-inducible gene expression. Auxin-inducible AUX/IAA gene. Short-lived nuclear protein with four conserved domains. Domain III has homology to beta alpha alpha dimerization and DNA binding domains. Involved in auxin signaling. Auxin induces the degradation of the protein in a dosage-dependent manner in a process mediated by AtRac1. Auxin induced the relocalization of the protein within the nucleus from a diffused nucleoplasmic pattern to a discrete particulated pattern named nuclear protein bodies or NPB in a process also mediated by Rac1. Colocalizes with SCF, CSN and 26S proteasome components."
"AT2G21185",143.000315915236,1.5949642061034,0.416139618804643,3.83276221255963,0.000126712421824255,0.00175635657796218,"AT2G21185",NA,NA
"AT1G20823",90.1753245597583,2.27503042541819,0.59368789988449,3.83203098102695,0.000127089730091186,0.00176043732451815,"AT1G20823","AtATL80;ATL80",NA
"AT1G05690",48.0844651443348,1.4091029556402,0.367951715213867,3.82958659350501,0.000128358710737975,0.00177685607726264,"AT1G05690","BT3","BTB and TAZ domain protein. Acts redunantly with BT1 and BT2 during female gametophyte development. Acts with BT2 during male gametophyte development."
"AT1G34040",44.5614513715183,1.52578178227448,0.398827523263928,3.82566822316517,0.000130417838977154,0.00180066502644984,"AT1G34040","AtTAR3;TAR3",NA
"AT4G17090",2054.35855718385,1.97201139149681,0.515643170663831,3.82437216992144,0.000131105746275141,0.00180898669405628,"AT4G17090","AtBAM3;BAM3;BMY8;CT-BMY","Encodes a beta-amylase targeted to the chloroplast. Transgenic BMY8 RNAi lines fail to accumulate maltose during cold shock suggesting that maltose accumulation coincides with BMY8 expression. Apart from maltose, the sugar content of the RNAi lines were similar to wildtype (glucose and sucrose unaffected)."
"AT1G17870",86.2241635385942,1.38130516485389,0.361201948678214,3.82419078830735,0.000131202290646184,0.00180914327394267,"AT1G17870","ATEGY3;EGY3","S2P-like putative metalloprotease, also contain transmembrane helices near their C-termini and many of them, five of seven, contain a conserved zinc-binding motif HEXXH. Homolog of EGY1. Each of the EGY1 and EGY-like proteins share two additional highly conserved motifs, the previously reported NPDG motif (aa 442454 in EGY1, Rudner et al., 1999) and a newly defined GNLR motif (aa 171179 in EGY1). The GNLR motif is a novel signature motif unique to EGY1 and EGY-like proteins as well as other EGY1 orthologs found in cyanobacteria."
"AT5G53486",28.6730831810575,2.51504520454134,0.657842635343584,3.82317148420725,0.00013174608503775,0.00181428541879158,"AT5G53486",NA,NA
"AT1G52590",158.478357888033,1.17409581818446,0.307193198207262,3.82201111559866,0.000132367721568738,0.00181970266889232,"AT1G52590",NA,NA
"AT2G22200",30.8841631672592,2.38060489173438,0.622875250349662,3.82196096312703,0.000132394651627348,0.00181970266889232,"AT2G22200","ERF56","encodes a member of the DREB subfamily A-6 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 8 members in this subfamily including RAP2.4."
"AT3G17611",68.0639809371396,1.63345888049621,0.427417861075944,3.82169073698577,0.000132539842134473,0.00181970266889232,"AT3G17611","ATRBL10;ATRBL14;RBL10;RBL14",NA
"AT4G17970",91.1770896083477,1.73814072235377,0.454833861552583,3.8214848745443,0.000132650551169947,0.00181970266889232,"AT4G17970","ALMT12;ATALMT12;QUAC1","Anion transporter involved  in stomatal closure. Gene has 3 splicing variants."
"AT5G55720",12.2505865592102,2.42278977501506,0.634719590717508,3.81710256063825,0.00013502805094752,0.00184988429798103,"AT5G55720",NA,NA
"AT5G59480",250.619202780821,1.1755964132406,0.308048003685398,3.81627668147854,0.000135480580444281,0.00185369209132365,"AT5G59480",NA,NA
"AT5G22860",105.362568419526,1.18705049277433,0.311824181844316,3.80679421895186,0.000140779788610134,0.00192124602258111,"AT5G22860",NA,NA
"AT3G44940",51.1310803950169,1.53443342229469,0.403127635918322,3.80632158546823,0.000141048958497693,0.0019236831301853,"AT3G44940",NA,NA
"AT5G58140",2178.25841146186,1.38420317165973,0.363680370046305,3.80609811710071,0.000141176394858635,0.00192418533043845,"AT5G58140","AtPHOT2;NPL1;PHOT2","Membrane-bound protein serine/threonine kinase that functions as blue light photoreceptor in redundancy with PHO1. Involved in stomatal opening, chloroplast movement and phototropism. Mediates blue light-induced growth enhancements. PHOT1 and PHOT2 mediate blue light-dependent activation of the plasma membrane H+-ATPase in guard cell protoplasts. PHOT2 possesses two LOV (LOV1 and LOV2, for light-oxygen-voltage-sensing) domains involved in FMN-binding and a C-terminus forming a serine/threonine kinase domain. LOV2 acts as an inhibitor of phototropin kinase in the dark, and light cancels the inhibition through cysteine-FMN adduct formation. LOV1 in contrast acts as an attenuator of photoactivation.  Localized to the Golgi apparatus under the induction of blue light."
"AT5G17630",355.973543657874,1.12312846266732,0.29525104017398,3.80397800463464,0.000142390829029859,0.00193700785038376,"AT5G17630","XPT",NA
"AT1G05213",27.0532666399944,1.45113249165661,0.381546696542157,3.80328936092958,0.000142787407375418,0.00194115915212356,"AT1G05213",NA,NA
"AT5G06760",38.4068599041319,2.06635566745456,0.543491408136262,3.80200245398635,0.000143531305284326,0.00194652430946765,"AT5G06760","AtLEA4-5;LEA4-5","Encodes LEA4-5, a member of the Late Embryogenesis Abundant (LEA) proteins which typically accumulate in response to low water availability conditions imposed during development or by the environment. Most of thediverse set of LEA proteins can be grouped according to properties such as high hydrophilicity and high content of glycine or other small amino acids in what  has been termed hydrophilins.  LEA4-5 protects enzyme activities from the adverse effects induced by freeze-thaw cycles in vitro."
"AT2G39040",26.8007064126199,1.61452745500161,0.424825617588769,3.8004474969409,0.000144435019181594,0.00195604440836808,"AT2G39040",NA,NA
"AT5G66270",19.0692728253843,1.97507422303522,0.520616106735274,3.79372477624769,0.000148404163628632,0.00200255201930443,"AT5G66270","AtC3H68",NA
"AT2G46530",138.894517627003,1.68475604393773,0.444192469545081,3.7928514314148,0.000148927266169634,0.00200664371644174,"AT2G46530","ARF11",NA
"AT1G76952",7.21123243880725,3.04873765749478,0.804528204991295,3.78947268545764,0.000150967409433397,0.0020328427008993,"AT1G76952","IDL5","Similar to Inflorescence deficient in abscission (IDA). Involved in floral organ abscission."
"AT1G26208",117.537076722173,1.16675306203452,0.308005534489696,3.78809122364503,0.000151809113208022,0.00204288119073026,"AT1G26208",NA,NA
"AT1G50290",60.6502106067024,1.16246948928041,0.307102309728129,3.78528409737302,0.000153533079927616,0.00206132864036558,"AT1G50290",NA,NA
"AT3G25700",85.2594734507805,1.54472647564723,0.408072851182036,3.78541839079157,0.000153450187060816,0.00206132864036558,"AT3G25700",NA,NA
"AT1G28600",519.57348683779,1.47271377869122,0.389180401114603,3.78414168461054,0.000154239942722508,0.00206512306665351,"AT1G28600","GGL2",NA
"AT2G40475",177.363774718057,2.08717485870362,0.551516564707017,3.78442823347,0.000154062354643242,0.00206512306665351,"AT2G40475","ASG8",NA
"AT1G77520",62.0912348865062,1.98397728108586,0.525032007228511,3.77877396762664,0.000157602396245035,0.00210615914679882,"AT1G77520",NA,NA
"AT3G25790",41.5189573786871,1.71957867202364,0.455192074625579,3.77769905910177,0.000158283980471808,0.00211393731152128,"AT3G25790","HHO1;NIGT1.3",NA
"AT1G47980",11.8845068140905,4.12757354229975,1.09300748822956,3.77634516391608,0.000159146413902172,0.00212411948410599,"AT1G47980",NA,NA
"AT5G62210",61.1536720788448,3.24125430717944,0.859215722239281,3.7723405464836,0.000161723318309268,0.00215715745244806,"AT5G62210",NA,NA
"AT4G11660",136.740658226414,1.66428356801899,0.441394708296953,3.77051092080452,0.000162913672780276,0.0021716709613868,"AT4G11660","AT-HSFB2B;HSF7;HSFB2B","member of Heat Stress Transcription Factor (Hsf) family"
"AT4G29800",47.0890542461911,1.18797845436669,0.315135481685442,3.76973880571306,0.000163418480262562,0.0021770335184288,"AT4G29800","PLA;PLP8",NA
"AT2G37090",35.8326150347036,1.35128984385263,0.358578616476633,3.76846187073369,0.000164256569079617,0.00218682648552079,"AT2G37090","IRX9","The IRX9 gene encodes a putative family 43 glycosyl transferase.  It was coordinately expressed with the cellulose synthase subunits during secondary cell wall formation.  Cell wall analysis revealed a decrease in the abundance of xylan in the irx9 mutant, indicating that IRX9 is required for xylan synthesis. Mutants have irregular xylem phenotype suggesting a role in secondary cell wall biosynthesis."
"AT3G47750",76.4358973463685,1.20260028688886,0.319166138226136,3.76794447422486,0.000164597301003528,0.00218998977870296,"AT3G47750","ABCA4;ATATH3","member of ATH subfamily"
"AT2G33205",30.7692492903377,1.89879458659876,0.504094468429386,3.7667435481188,0.000165390736750949,0.00219641794553246,"AT2G33205",NA,NA
"AT1G60590",257.904547683,3.12183002215563,0.829681759241757,3.76268368851288,0.00016809975703952,0.00222449521249328,"AT1G60590",NA,NA
"AT5G15210",164.653992825588,1.31700943986661,0.350023310893558,3.76263351290654,0.000168133497341733,0.00222449521249328,"AT5G15210","ATHB30;HB30;ZFHD3;ZHD8","Encodes ZFHD3, a member of the zinc finger homeodomain transcriptional factor family."
"AT2G29370",9.82486719846352,2.53858509388268,0.675405031280695,3.7586114646926,0.000170858919432705,0.00225363050081542,"AT2G29370",NA,NA
"AT5G48570",292.40911028836,2.62238768115911,0.697703183880316,3.75860070836219,0.000170866263541927,0.00225363050081542,"AT5G48570","ATFKBP65;FKBP65;ROF2",NA
"AT2G47460",25.555306205175,1.60171438495133,0.426366331991542,3.75666243971418,0.000172194515262998,0.0022669253140792,"AT2G47460","ATMYB12;MYB12;PFG1","MYB12 belongs to subgroup 7 of the R2R3-MYB family. It strongly activates the promoters of chalcone synthase (CHS), flavanone 3-hydroxylase (F3H), flavonol synthase (FLS) and - to a lesser extent - chalcone flavanone isomerase (CHI), but cannot activate the promoters of flavonoid-3'hydroxylase (F3'H) and dihydroflavonol 4-reductase (DF). The activation requires a functional MYB recognition element (MRE). Results from the myb12-1f allele indicate that an activation domain might be present in the C-terminus. Overexpression or knock-out plants do not show any obvious phenotype under greenhouse conditions. Young myb12-ko seedlings contain reduced amounts of flavonoids (quercetin and kaempferol), while seedlings as well as leaves of MYB12-OX plants displayed an increased flavonoid content. They did not show any significant difference in anthocyanin content. Expression of CHS and FLS shows a clear correlation to MYB12 expression levels. CHI and F3H show increased transcript levels in the MYB12-OX lines, but no differences in the knock-out. Even in the absence of functional MYB12, flavonol biosynthesis is not completely absent, suggesting functional redundancy.  The redundant factors are MYB11 and MYB111 although MYB12 is primarily required for flavonol biosynthesis in roots."
"AT2G36895",651.297730837277,1.12493375790548,0.299910597738353,3.7508969885982,0.000176203084534848,0.00230967438277623,"AT2G36895",NA,NA
"AT1G05560",601.153409355735,1.85444661175888,0.494579984810127,3.74953833295703,0.000177160415981044,0.00231793064285734,"AT1G05560","UGT1;UGT75B1","A UDP-glucose transferase localized in the phragmoplast.  It has been co-purified with the callose synthase complex and may transfer UDP-glucose from sucrose synthase to the callose synthase and thus help form a substrate channel for the synthesis of callose at the forming cell plate. Induced by salicylic acid. Independent of NPR1 for their induction by salicylic acid. UGT1 encodes a protein with glucosyltransferase activity with high sequence homology to UGT2 (AT1G05530). It belongs to an UGT subfamily that binds UDP-glucose but not UDP-glucuronate, UDP-galactose, or UDP-rhamnose as the glycosyl donor. UGT1 was shown to be able to use abscisic acid as glycosylation substrate in the presence of UDP-glucose. UGT1/UGT75B1 catalyzes the formation of the p-aminobenzoate-glucose ester in vitro and in vivo. It appears to be the enzyme predominantly responsible for pABA-Glc formation in Arabidopsis based on assays in leaves, flowers, and siliques."
"AT4G23690",175.281878785878,1.13118933015708,0.30198236208068,3.7458788068386,0.000179763365172068,0.00235019579750505,"AT4G23690","AtDIR6;DIR6",NA
"AT2G33790",45.4102218390233,1.95728950843889,0.522903912619568,3.74311505651879,0.000181752954010929,0.00237363098303941,"AT2G33790","AGP30;ATAGP30","pollen Ole e 1 allergen protein containing 14.6% proline residues, similar to arabinogalactan protein (Daucus carota) GI:11322245, SP:Q03211 Pistil-specific extensin-like protein precursor (PELP) {Nicotiana tabacum}; contains Pfam profile PF01190: Pollen proteins Ole e I family"
"AT3G11660",502.484545454175,1.36616240392465,0.365164676652455,3.74122277228061,0.000183127105532552,0.00239010699814613,"AT3G11660","NHL1","encodes a protein whose sequence is similar to tobacco hairpin-induced gene (HIN1) and Arabidopsis non-race specific disease resistance gene (NDR1). Expression of this gene is induced by cucumber mosaic virus. Localization of the gene product is similar to that of NHL3 (plasma membrane) but it is yet inconclusive."
"AT1G70890",576.981777249782,1.42298298719779,0.380425575257157,3.7405029518215,0.00018365238925961,0.00239401994225158,"AT1G70890","MLP43",NA
"AT2G40900",206.874199246631,1.14753298658816,0.307005278814172,3.73782819311961,0.000185616711712639,0.00241338530053306,"AT2G40900","UMAMIT11",NA
