"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TAIR","SYMBOL","GENENAME"
"AT5G25120",196.972975397988,1.56114270579841,0.332220957320517,4.69910964795716,2.61298144598656e-06,6.79831303155187e-05,"AT5G25120","CYP71B11","putative cytochrome P450"
"AT1G44446",3440.63762456366,1.20138992650195,0.255732999043768,4.69782910689728,2.62941287808103e-06,6.82692993188873e-05,"AT1G44446","ATCAO;CAO;CH1","Encodes chlorophyllide <i>a</i> oxygenase which converts chlorophyllide <i>a</i> to chlorophyllide <i>b</i> by catalyzing two successive hydroxylations at the 7-methyl group of chlorophyllide <i>a</i> .  Mutants are deficient in pigments that associate with thylakoid membrane proteins, lacking chlorophyll <i>b</i> and light-harvesting proteins of photosystem II. The protein was shown through cross-linking experiments to interact with Toc75, Toc34, Tic40, Tic20 and Tic22."
"AT1G19140",250.601773193799,1.39650259519629,0.297591209536855,4.69268765488633,2.69639007960777e-06,6.96595419694435e-05,"AT1G19140","COQ9",NA
"AT1G61300",367.72168610823,1.21252506454535,0.258424161024368,4.69199574737523,2.70552752928433e-06,6.98086674067206e-05,"AT1G61300",NA,NA
"AT2G46535",72.7973140802001,2.12459634466519,0.453065606727425,4.68937900630228,2.74035410767331e-06,7.03572351035679e-05,"AT2G46535",NA,NA
"AT2G21650",239.560453821585,3.70942592407787,0.792588677580851,4.68013993765319,2.86679173671147e-06,7.2976419772321e-05,"AT2G21650","ATRL2;MEE3;RSM1","RSM1 is a member of a small sub-family of single MYB transcription factors. Analysis of overexpressin lines indicate its involvement during early morphogenesis."
"AT3G29230",173.546521613673,1.24035090310657,0.265025137132924,4.68012550252723,2.86699359433317e-06,7.2976419772321e-05,"AT3G29230",NA,NA
"AT5G15090",1340.08040231966,1.11280182620623,0.237830339521415,4.67897337423609,2.88314875925501e-06,7.32976973170898e-05,"AT5G15090","AtVDAC-3;ATVDAC3;VDAC3","Encodes a voltage-dependent anion channel (VDAC: AT3G01280/VDAC1, AT5G67500/VDAC2, AT5G15090/VDAC3, AT5G57490/VDAC4, AT5G15090/VDAC5). VDACs are reported to be porin-type, beta-barrel diffusion pores. They are prominently localized in the outer mitochondrial membrane and are involved in metabolite exchange between the organelle and the cytosol."
"AT4G13410",50.7766117767944,2.47863582074333,0.530354798911404,4.67354274125723,2.96048060401512e-06,7.47231055946895e-05,"AT4G13410","ATCSLA15;CSLA15","encodes a gene similar to cellulose synthase"
"AT5G65860",122.888677598565,1.31491711052869,0.281354846940316,4.67351860054368,2.96082876832175e-06,7.47231055946895e-05,"AT5G65860",NA,NA
"AT5G52780",385.939008058974,1.91747345059459,0.411676675096963,4.65771700605326,3.19735316678415e-06,7.99145680059484e-05,"AT5G52780","PAM68L",NA
"AT2G46420",207.42163439254,1.42774351919162,0.306575172767956,4.65707482540429,3.20733898165224e-06,7.99714509307401e-05,"AT2G46420",NA,NA
"AT3G52340",487.034212614822,1.05427085294615,0.226478605822691,4.65505714818615,3.23890857539641e-06,8.04684531695791e-05,"AT3G52340","ATSPP2;SPP2","sucrose-phosphatase (SPP2)"
"AT1G01390",59.3231801549027,2.54470075910234,0.546700975478163,4.65464828716771,3.24534203509139e-06,8.05318427248455e-05,"AT1G01390",NA,NA
"AT1G32080",3610.97102678959,1.00685645908571,0.216327022618431,4.65432587616046,3.25042383835008e-06,8.05615800795369e-05,"AT1G32080","AtLrgB;LrgB;PLGG;PLGG1",NA
"AT3G52750",554.797476861246,1.12408736047008,0.241569234208962,4.65327202841451,3.26708775668453e-06,8.08779660052752e-05,"AT3G52750","FTSZ2-2","Nuclear gene that encodes a plastidial division protein (FtsZ2-2)."
"AT1G66840",160.084348965817,1.64225166830095,0.353466829507049,4.64612668348898,3.38225347324904e-06,8.34302595749719e-05,"AT1G66840","PMI2;WEB2","Encodes a coiled-coil protein WEB2 (weak chloroplast movement under blue light 2, also named PMI2/plastid movement impaired 2). Involved in chloroplast avoidance movement under intermediate and high light intensities. WEB2, together with another coiled-coil protein WEB1 (AT2G26570), maintains the chloroplast photorelocation movement velocity."
"AT2G48080",19.8246787740243,2.69829901686009,0.581053507288436,4.64380471508048,3.42050891934431e-06,8.42737025318263e-05,"AT2G48080","ALKBH10A",NA
"AT2G41250",743.603772809219,1.23807908097572,0.266636925731653,4.64331441558,3.42863970734373e-06,8.43738205561632e-05,"AT2G41250",NA,NA
"AT2G45300",580.845052620144,1.0637030708847,0.229268915865313,4.63954333656634,3.49179909808207e-06,8.55222813337812e-05,"AT2G45300",NA,"encodes 3-phosphoshikimate 1-carboxyvinyltransferase / 5-enolpyruvylshikimate-3-phosphate / EPSP synthase involved in chorismate biosynthesis"
"AT1G20220",492.1719284929,1.02302431812209,0.22092203133734,4.63070302191804,3.64426255395584e-06,8.88369291208155e-05,"AT1G20220","ALBA2;ALBA4;Atalba2",NA
"AT5G24850",273.494453898365,1.58423095372498,0.342240584110447,4.6289979250787,3.67439449832698e-06,8.93614465038608e-05,"AT5G24850","CRY3","Binds flavin adenine dinucleotide and DNA. It does not have photolyase activity, and it is likely to act as photoreceptor. Closely related to Synechocystis cryptochrome."
"AT3G06035",150.897534401154,1.54512025956505,0.333938702667601,4.62695772374441,3.71076222935239e-06,9.01402370584489e-05,"AT3G06035",NA,NA
"AT1G62780",883.181059547103,1.71186610735043,0.370259220363821,4.62342600318862,3.77453428392349e-06,9.13683940723371e-05,"AT1G62780",NA,NA
"AT1G63220",143.451617729055,1.00965188196746,0.218575252965653,4.6192415118747,3.85145354810286e-06,9.29051207620858e-05,"AT1G63220",NA,NA
"AT5G50100",433.713384719366,1.19593309017908,0.25953577962574,4.60797001439902,4.06619284251733e-06,9.77441141576153e-05,"AT5G50100","DCC1",NA
"AT5G50800",86.1847168201385,4.31337334460237,0.937429537616405,4.60127739901385,4.19907755195378e-06,0.000100241500362809,"AT5G50800","AtSWEET13;RPG2;SWEET13",NA
"AT5G23060",4188.14616648504,1.56221637886443,0.339935627578949,4.59562414799141,4.31455809480862e-06,0.000102409047685131,"AT5G23060","CaS","Encodes a  chloroplast-localized protein that modulates cytoplasmic Ca2+ concentration and is crucial for proper stomatal regulation in response to elevations of external Ca2+."
"AT5G54100",103.40415920644,1.13577363298385,0.247184622096114,4.59483936885937,4.33082754785676e-06,0.000102653882045927,"AT5G54100","AtSLP2;SLP2",NA
"AT5G43400",73.3680327051357,1.44629324158227,0.314983008382749,4.59165479753376,4.39745295561035e-06,0.000103901095175554,"AT5G43400",NA,NA
"AT1G29025",52.3953263766281,1.33192255426201,0.290144739515934,4.59054524470835,4.42089608840541e-06,0.000104037875921501,"AT1G29025",NA,NA
"AT1G60390",56.7374730499213,1.89479381335526,0.412770289635265,4.59043167818485,4.42330231683604e-06,0.000104037875921501,"AT1G60390","PG1;PGL2",NA
"AT2G23910",39.7070456767185,2.08238444478754,0.453626835209085,4.5905230536631,4.42136616994051e-06,0.000104037875921501,"AT2G23910",NA,NA
"AT1G36390",299.959348602586,1.25002587707529,0.272335798431618,4.59001675238506,4.43210436645486e-06,0.0001041268460726,"AT1G36390","CGE-2;CGE2",NA
"AT1G17140",367.629906212555,1.11843599051873,0.243702993979835,4.5893403780311,4.44648865220925e-06,0.000104346614355295,"AT1G17140","ICR1;RIP1","Encodes a ROP/RAC effector, designated interactor of constitutive active ROPs 1 (ICR1), that interacts with GTP-bound ROPs. ICR1 is a scaffold mediating formation of protein complexes that are required for cell polarity.  ICR1 is comprised of coiled-coil domains and forms complexes with itself and the exocyst vesicle-tethering complex subunit SEC3."
"AT1G64390",768.387129269106,2.49531394782768,0.544622931655334,4.58172765557885,4.61150215567876e-06,0.000107731545292293,"AT1G64390","AtGH9C2;GH9C2",NA
"AT5G61670",1032.42106253729,1.03902417327767,0.226825572210965,4.58071884554222,4.63380442132593e-06,0.000108130790461649,"AT5G61670","AtOR;OR","Encodes a close homolog of the Cauliflower OR (Orange) protein.  The function of OR is to induce the differentiation of proplastids or other noncolored plastids into chromoplasts for carotenoid accumulation.  Both proteins contain a Cysteine-rich zinc finger domain that is highly specific to DnaJ-like molecular chaperons."
"AT5G62430",193.81656966789,2.45091032253149,0.535250841101145,4.578993874142,4.67217879997447e-06,0.000108903763152214,"AT5G62430","CDF1","Dof-type zinc finger domain-containing protein, similar to H-protein promoter binding factor-2a GI:3386546 from (Arabidopsis thaliana). Represses expression of Constans (CO), a circadian regulator of flowering time.  Interacts with LKP2 and FKF1. Expression oscillates under constant light conditions. Mainly expressed in the vasculature of cotyledons, leaves and hypocotyls, but also in stomata. Localized to the nucleus and acts as a repressor of CONSTANS through binding to the Dof binding sites in the CO promoter. Protein gets degraded by FKF1 in the afternoon."
"AT5G17170",1866.45079150923,1.73795781500391,0.379993521731872,4.57365116932238,4.79297575252362e-06,0.000111344100768312,"AT5G17170","ENH1",NA
"AT4G02420",279.167245395695,1.61694197561025,0.353829982207665,4.56982747906664,4.88125871127261e-06,0.00011326813418943,"AT4G02420","LecRK-IV.4",NA
"AT5G17630",355.973543657874,1.35095126323173,0.29609180684656,4.56260940692565,5.05217514805781e-06,0.000116582172910411,"AT5G17630","XPT",NA
"AT1G75280",1123.12781457299,1.4807038978159,0.324798448712581,4.55883919299811,5.14371364421222e-06,0.000118431009488549,"AT1G75280",NA,"isoflavone reductase, putative, identical to SP:P52577 Isoflavone reductase homolog P3 (EC 1.3.1.-) {Arabidopsis thaliana}; contains Pfam profile PF02716: isoflavone reductase. Involved in response to oxidative stress."
"AT3G19480",563.088238913588,1.2321232788165,0.270576401973602,4.55369821547377,5.27109583629124e-06,0.000120694131483291,"AT3G19480","3-PGDH;PGDH3",NA
"AT4G34550",17.6059741293728,6.40774396208714,1.40819507907925,4.55032406893287,5.35633561886275e-06,0.000122375751556506,"AT4G34550",NA,NA
"AT3G16410",190.050493075464,1.93451863511521,0.425262956592467,4.54899399330724,5.39029814721893e-06,0.000122881027542919,"AT3G16410","NSP4","Encodes a nitrile-specifier protein NSP4. NSP4 is one out of five (At3g16400/NSP1, At2g33070/NSP2, At3g16390/NSP3, At3g16410/NSP4 and At5g48180/NSP5) A. thaliana epithiospecifier protein (ESP) homologues that promote simple nitrile, but not epithionitrile or thiocyanate formation."
"AT3G50400",46.6313988433213,1.86147132104838,0.409304760031152,4.54788583672154,5.41875147956536e-06,0.0001231270851501,"AT3G50400",NA,NA
"AT5G08180",411.007417808515,1.36496453244337,0.30013203585923,4.54788016392749,5.41889750503937e-06,0.0001231270851501,"AT5G08180",NA,NA
"AT2G41120",164.156024138601,1.41606636595287,0.311398895391839,4.54743541774934,5.43035761298432e-06,0.000123252482145908,"AT2G41120",NA,NA
"AT2G21100",40.0897324326481,1.80435926676876,0.397306323182826,4.54148137465827,5.58603217322371e-06,0.000126096014617547,"AT2G21100",NA,NA
"AT5G03160",278.265703270076,1.35029261964057,0.297428166064299,4.53989491818559,5.62822708908981e-06,0.000126833118144089,"AT5G03160","ATP58IPK;P58IPK","J domain protein localized in ER lumen. Can partially compensate for the growth defect in jem1 scj1 mutant yeast."
"AT5G40640",75.6645134509808,1.47175242795966,0.324482712157416,4.53568825955099,5.74159360321968e-06,0.000128906233007351,"AT5G40640",NA,NA
"AT5G02280",124.559327686894,1.2270549202667,0.270612015838778,4.53436968223075,5.77757600958946e-06,0.000129573853317766,"AT5G02280","TRAPPC4",NA
"AT5G20885",154.718531977297,1.13060669725898,0.249647163289616,4.52881852275392,5.93144146491628e-06,0.000132309412031923,"AT5G20885",NA,NA
"AT4G17520",1335.91821666908,1.07370772483914,0.237479021165632,4.52127400377937,6.14685613936122e-06,0.000136381316161549,"AT4G17520","HLN",NA
"AT1G69310",87.7613000376072,1.40095302544363,0.310145923329545,4.51707702749668,6.26991024271617e-06,0.000138666618321052,"AT1G69310","ATWRKY57;WRKY57","member of WRKY Transcription Factor; Group II-c"
"AT4G12880",400.814399632673,1.57698400376975,0.349491022373086,4.51223036592426,6.41494585399595e-06,0.000141572395469304,"AT4G12880","AtENODL19;ENODL19",NA
"AT1G03840",32.7779573760909,1.83045100583631,0.405944691411092,4.5091142822278,6.50988362289186e-06,0.000143210536327563,"AT1G03840","IDD3;MGP","MGP is a nuclear-localized putative transcription factor with three zinc finger domains. MGP can interact with three proteins implicated in root patterning: SCR, SHR, and JKD in Y2H assays, and these interactions depend on the first zinc finger in MGP. MGP appears to be a direct transcriptional target of SHR and SCR, based on promoter binding assays, though it is not expressed in the QC, based on in situ hybridizations."
"AT1G55210",476.87171953119,1.82606282596304,0.40518269077096,4.50676415245801,6.58237272290843e-06,0.000144498753583847,"AT1G55210",NA,NA
"AT3G05625",143.57898948174,1.16095218080003,0.257754311028707,4.50410383503046,6.66536126985355e-06,0.000146011530668545,"AT3G05625",NA,NA
"AT5G52030",142.713748855656,1.169942247322,0.259833537596285,4.50266065783929,6.71079896797595e-06,0.000146697075437999,"AT5G52030","TRB3",NA
"AT3G56160",547.095212191532,1.02552781562858,0.227784905603134,4.50217635322745,6.72611334385591e-06,0.000146722630197992,"AT3G56160",NA,NA
"AT5G10470",944.610772901764,1.81255728382372,0.402867861920162,4.49913595784148,6.82302126634658e-06,0.000148680227069706,"AT5G10470","KAC1;KCA1","Kinesin that binds cyclin-dependent kinase CDKA;1 as homodimer or as heterodimer with KCA2. Demarcates the division site in plant cells."
"AT2G35660",259.647219619728,1.23305847212321,0.274228567548261,4.49646250624929,6.9093356569412e-06,0.000150245459332542,"AT2G35660","CTF2A","Encodes a member of a novel gene family with  homology to known proteins involved in hydroxylation and oxidation of an aromatic ring."
"AT1G33260",60.5216621710886,1.73917488023956,0.387460748801369,4.48864790980711,7.16766497329707e-06,0.000154409211271106,"AT1G33260",NA,NA
"AT5G18660",886.734920643609,1.5220862332355,0.339097129861073,4.48864381087241,7.16780286594722e-06,0.000154409211271106,"AT5G18660","BPG1;DVR;PCB2","Encodes a protein with 3,8-divinyl protochlorophyllide a 8-vinyl reductase activity. Mutants accumulate divinyl chlorophyll rather than monovinyl chlorophyll."
"AT5G66740",51.1147299089964,4.41411994241994,0.983472094174798,4.48830217813521,7.17930468729024e-06,0.000154496551595266,"AT5G66740","BDR8",NA
"AT5G54590",110.239876268676,1.13278194459081,0.252435042737114,4.48741954487868,7.20910225494423e-06,0.000154977022050589,"AT5G54590","CRLK1",NA
"AT5G40510",79.4993589268275,1.14589143133995,0.255397706652911,4.4866942869508,7.2336753418675e-06,0.000155344301208117,"AT5G40510",NA,NA
"AT1G04350",574.592706593317,1.31611654578013,0.29336876395439,4.48621907813179,7.24981971620168e-06,0.000155530000013034,"AT1G04350",NA,"encodes a protein whose sequence is similar to 2-oxoglutarate-dependent dioxygenase"
"AT3G56080",168.488942905088,2.06026338806648,0.459551360253497,4.4832059400934,7.35299046429233e-06,0.000157417737029664,"AT3G56080",NA,NA
"AT5G64850",361.729223863472,1.81261022256008,0.40447952942197,4.48133982243905,7.41758934191581e-06,0.000158473626053598,"AT5G64850","NOI6",NA
"AT3G48280",52.0533968533702,1.65686551893609,0.3697809163944,4.48066799955926,7.44097822889171e-06,0.00015864655021414,"AT3G48280","CYP71A25","putative cytochrome P450"
"AT2G14460",48.0484757742395,1.45978426631618,0.325842889146695,4.48002492900492,7.46343217742656e-06,0.000158961910185538,"AT2G14460",NA,NA
"AT3G09580",304.289624545485,1.07299422741206,0.23954597587084,4.47928304164293,7.48941698070626e-06,0.000159188478754868,"AT3G09580",NA,NA
"AT2G25810",91.9198842193658,1.48711409131822,0.33204677629865,4.47862830621394,7.5124211053253e-06,0.000159513997778888,"AT2G25810","TIP4;1",NA
"AT1G55480",2552.53868389375,1.06058147925755,0.237085605074733,4.47341152965923,7.69814169340587e-06,0.000162625203085239,"AT1G55480","MET1;ZKT","Encodes a member of a novel plant protein family containing a PDZ, a K-box, and a TPR motif. mRNA but not protein levels decrease after wounding. ZKT is phosphorylated at Thr and Ser residues after wounding."
"AT2G16570",29.2188534233844,1.72568566157527,0.385787968402552,4.47314536199997,7.70773418209192e-06,0.000162662203059509,"AT2G16570","ASE1;ATASE;ATASE1","Amidophosphoribosyltransferase (ATase: EC 2.4.2.14) is a key enzyme in the pathway of purine nucleotide biosynthesis"
"AT1G56670",47.1806174178859,2.0489615449828,0.458283619739757,4.47094649847258,7.78741798028496e-06,0.000164176815041678,"AT1G56670",NA,NA
"AT5G67370",1251.67024180061,1.65403819918364,0.370176299815165,4.46824445543794,7.88641515197592e-06,0.000165926655504808,"AT5G67370","CGLD27",NA
"AT3G18710",84.9086250089396,1.31417340018729,0.294866984260053,4.45683467576103,8.31787004329168e-06,0.000173247202859524,"AT3G18710","ATPUB29;PUB29","Encodes a protein containing a U-box and an ARM domain. This protein has E3 ubiquitin ligase activity based on in vitro assays."
"AT5G44390",39.4953910525296,1.99396369723932,0.447386568077623,4.45691453323508,8.31477332856918e-06,0.000173247202859524,"AT5G44390","AtBBE25",NA
"AT2G37040",2586.62549375308,1.38137895339046,0.310022496518814,4.4557377896821,8.36051683233183e-06,0.000173612534220945,"AT2G37040","ATPAL1;PAL1","Encodes PAL1, a phenylalanine ammonia-lyase.  Arabidopsis has four PALs: AT2G37040 (PAL1), AT3G53260 (PAL2), AT5G04230 (PAL3) and AT3G10340 (PAL4)."
"AT1G12370",75.1370996342552,1.8473922695713,0.41468057368137,4.45497664183031,8.39023290440117e-06,0.000174055381601802,"AT1G12370","PHR1;UVR2","encodes an amino acid sequence with significant homology to the recently characterized type II photolyases. The  uvr2-1 mutant is unable to remove CPDs in vivo, and plant extracts lack detectable photolyase activity , is sensitive to UV-B and is an allele"
"AT3G13620",86.9884406694603,1.37634714172097,0.309182751057067,4.45156509221608,8.52466836680427e-06,0.000176139686523262,"AT3G13620","PUT4",NA
"AT3G48460",316.437480209492,1.57399647015017,0.353577991131892,4.45162456269241,8.52230734222491e-06,0.000176139686523262,"AT3G48460","SFAR4",NA
"AT1G52100",841.497923136324,1.4552296616479,0.327208104319747,4.44741325913446,8.69105358435174e-06,0.000179398912047141,"AT1G52100",NA,NA
"AT4G15510",489.234316299882,1.07360651564997,0.241703428134269,4.44183404404828,8.91953432676388e-06,0.000183567201992775,"AT4G15510","PPD1",NA
"AT4G08390",1030.2122103652,1.52255599078185,0.342959509161339,4.43946282319173,9.01836907910129e-06,0.000185233729253422,"AT4G08390","SAPX","Encodes a chloroplastic stromal ascorbate peroxidase sAPX.  Ascorbate peroxidases are enzymes that scavenge hydrogen peroxide in plant cells.  Eight types of APX have been described for Arabidopsis: three cytosolic (APX1, APX2, APX6), two chloroplastic types (stromal sAPX, thylakoid tAPX), and three microsomal (APX3, APX4, APX5) isoforms."
"AT2G43375",24.7659892513983,1.90588449683806,0.430031522586768,4.43196462755473,9.33783392450236e-06,0.000189915063493923,"AT2G43375",NA,NA
"AT4G38840",358.751000119288,1.31719438791549,0.297343270489863,4.42987791768569,9.42864484281429e-06,0.000191574179494792,"AT4G38840","SAUR14",NA
"AT1G16220",34.3308704315591,1.81911560267807,0.411298931124675,4.42285516693125,9.74050410878312e-06,0.000197134036730382,"AT1G16220",NA,NA
"AT1G04520",126.975369627904,2.0162880155285,0.456267636658751,4.41909058090068,9.91171010426098e-06,0.000199629539915431,"AT1G04520","PDLP2",NA
"AT1G49430",400.229044548384,1.24130031711674,0.281246262090638,4.41357089651455,1.01679399253897e-05,0.000204393327279274,"AT1G49430","LACS2;LRD2","Encodes a long chain acyl-CoA synthetase that catalyzes the synthesis of omega-hydroxy fatty acyl-CoA intermediates in the pathway to cutin synthesis. Required for repression of lateral root formation."
"AT5G39210",186.15556305241,1.55125887710364,0.351941833246992,4.40771380540876,1.0446745783586e-05,0.000209187008958002,"AT5G39210","CRR7","Encodes a protein of the chloroplastic NAD(P)H dehydrogenase complex (NDH Complex) involved in respiration, photosystem I (PSI) cyclic electron transport and CO2 uptake. The product of this gene appears to be essential for the stable formation of the NDH Complex."
"AT5G07190",6.51285645592147,7.54035854324275,1.71154358325334,4.40558956080445,1.05496552257353e-05,0.000210637726330972,"AT5G07190","ATS3","Gene is expressed preferentially in the embryo and encodes a unique protein of unknown function."
"AT4G11210",98.0187746344495,1.4804849308815,0.336069825646612,4.40528966869604,1.05642613026192e-05,0.000210726539156572,"AT4G11210",NA,NA
"AT1G01750",45.4604118704831,1.51283283342417,0.343725310021063,4.40128436666902,1.07611979730599e-05,0.000214037441947391,"AT1G01750","ADF11",NA
"AT4G36610",99.24146295507,2.19324375894161,0.498629737429488,4.39854183235864,1.08980622480259e-05,0.000216344785966791,"AT4G36610",NA,NA
"AT1G65310",137.88168003911,1.55134632461725,0.352778628063495,4.39750654151882,1.09501585539119e-05,0.000217171165584037,"AT1G65310","ATXTH17;XTH17","Encodes a xyloglucan endotransglucosylase/hydrolase with only only the endotransglucosylase (XET; EC   2.4.1.207) activity towards xyloglucan and non-detectable endohydrolytic (XEH; EC 3.2.1.151) activity. Expressed in the mature or basal regions of both the main and lateral roots, but not in the tip of these roots where cell division occurs."
"AT3G18130",614.159843154306,1.74228524163206,0.396746601946565,4.39143078499944,1.12607183507838e-05,0.000222904200560124,"AT3G18130","RACK1C;RACK1C_AT;RACK1x","Encodes a protein with similarity to mammalian RACKs. RACKs function to shuttle activated protein kinase C to different subcellular sites and may also function as a scaffold through physical interactions with other proteins. RACK1C has no phenotype on its own and probably acts redundantly with RACK1A and RACK1B."
"AT1G01520",78.9731285258949,4.83219110034507,1.10050651557048,4.39087913790328,1.12893282199398e-05,0.000223257496589753,"AT1G01520","ASG4;REV3",NA
"AT1G05140",653.615177923496,1.01897435400869,0.232275329366429,4.38692458983102,1.14964625762591e-05,0.000226573806222325,"AT1G05140",NA,NA
"AT3G52920",347.908143215531,1.20204430378327,0.27399689530826,4.38707271639305,1.14886389167809e-05,0.000226573806222325,"AT3G52920",NA,NA
"AT4G32980",229.00232600057,1.88195637550034,0.429000046462497,4.38684422302237,1.15007094698534e-05,0.000226573806222325,"AT4G32980","ATH1","Encodes transcription factor involved in photomorphogenesis.  Regulates gibberellin biosynthesis. Activated by AGAMOUS in a cal-1, ap1-1 background. Expressed at low levels in developing stamens. Increased levels of ATH1 severely delay flowering in the  C24 accession. Most remarkably, ectopically expressed  ATH1 hardly had an effect on flowering time in the Col-0  and Ler accessions. ATH1 physically interacts with STM, BP and KNAT6 and enhances the shoot apical meristem defect of some of these genes suggesting a role in SAM maintenance. Nuclear localization is dependent upon interaction with STM."
"AT1G66080",61.7812153553725,1.82271342599056,0.415982856200056,4.3817032332553,1.17755131171619e-05,0.000231109763117809,"AT1G66080","HKL;HLP1",NA
"AT3G10040",54.6334624312837,3.00055642240914,0.685715383741742,4.37580444241459,1.20985447829571e-05,0.000235828849569979,"AT3G10040","HRA1",NA
"AT4G25290",391.784342496374,1.68723885124,0.385513722457939,4.37659868624801,1.20545625899908e-05,0.000235828849569979,"AT4G25290",NA,NA
"AT2G26170",177.803878188279,1.17955413193475,0.269726034568786,4.37315639115266,1.22462929192692e-05,0.000238096857179231,"AT2G26170","CYP711A1;MAX1","Encodes a protein with similarity to thromboxane-A synthase, member of the CYP711A cytochrome P450 family. MAX1 is a specific repressor of vegetative axillary buds generated by the axillary meristem. Expressed in vascular traces in the rosette stem and axillary buds throughout plant development. Mutants have increased axillary branches. Along with MAX3,4 thought to mediate control of shoot branching via synthesis of a signal molecule which is transported over long distance mediated by MAX2. cDNA supports the existence of the longer transcript predicted for this locus, no cDNA isolated for shorter transcript. MAX1 downregulates 11 genes involved in flavonoid pathway (CHS, CHI, F3H, F3'H, FLS, DFR, ANS, UFGT, RT, AAC and GST)."
"AT5G24155",51.8183515607108,2.83881699752992,0.649813735769696,4.36866265094779,1.25009695895445e-05,0.000242140629444539,"AT5G24155",NA,NA
"AT3G44630",654.710745308759,1.74428937883355,0.399610945174099,4.36496897769808,1.27140800707631e-05,0.000245352177737656,"AT3G44630",NA,NA
"AT3G43960",59.7842871096498,1.54638941112772,0.354474823194055,4.36248023821189,1.28596205107956e-05,0.000247470155377046,"AT3G43960",NA,NA
"AT3G04770",74.8349240444589,1.65742261847589,0.380164023793515,4.35975661751758,1.30207180373668e-05,0.00024964398861846,"AT3G04770","RPSAb;uS2y",NA
"AT5G44580",950.517459397982,1.88689585355333,0.432944100194939,4.35828979469573,1.31082739752704e-05,0.000250858988576554,"AT5G44580","PROSCOOP10",NA
"AT4G25050",4707.90190954372,1.34250730099075,0.308084311683131,4.35759709300465,1.31498169406683e-05,0.000251388653515317,"AT4G25050","ACP4;AtACP4","encodes an acyl carrier protein predominantly expressed in leaves. Gene expression is upregulated by light."
"AT4G20240",69.7551950193676,1.73282986941213,0.398001746847663,4.35382478377759,1.33782648720968e-05,0.000255319323616971,"AT4G20240","CYP71A27","putative cytochrome P450"
"AT2G36885",223.210377003681,2.37666273150702,0.546031758839607,4.35260897014078,1.34526968183349e-05,0.000256332557960377,"AT2G36885",NA,NA
"AT4G12320",753.305569392562,2.31864838547576,0.532797402192963,4.35183875884594,1.35000532656156e-05,0.000256698996329236,"AT4G12320","CYP706A6","member of CYP706A"
"AT2G45890",39.432424899509,1.50737429666892,0.346441144920964,4.35102561796695,1.35502217863359e-05,0.000257416988056354,"AT2G45890","ATROPGEF4;GEF4;RHS11;ROPGEF4","Encodes a member of KPP-like gene family, homolog of KPP (kinase partner protein) gene in tomato.  Also a member of the RopGEF (guanine nucleotide exchange factor) family, containing the novel PRONE domain (plant-specific Rop nucleotide exchanger), which is exclusively active towards members of the Rop subfamily."
"AT5G14340",7.30176033142516,2.86455892245621,0.658545730556735,4.34982536449596,1.36245991812806e-05,0.000258593147315339,"AT5G14340","AtMYB40;MYB40","Member of the R2R3 factor gene family."
"AT3G09050",286.271758440259,1.05849946933911,0.243802173271887,4.34163262424523,1.41427868157488e-05,0.000266911593799653,"AT3G09050",NA,NA
"AT4G00370",952.223659713352,1.00215755269385,0.230865831553401,4.34086562723787,1.41922498336643e-05,0.000267409829972177,"AT4G00370","ANTR2;AtPHT4;4;PHT4;4","Encodes an inorganic phosphate transporter (PHT4;4)."
"AT1G64970",334.125382078291,1.79902694601094,0.414540470098266,4.33981016517997,1.4260585521589e-05,0.000268096885838829,"AT1G64970","G-TMT;TMT1;VTE4","gamma-tocopherol methyltransferase (g-TMT) mRNA, nuclear; mutant has Deficient in alpha and beta tocopherol; Accumulates gamma tocopherol in leaves"
"AT5G09820",139.727164794113,1.13349858077085,0.261192609483824,4.33970387987204,1.42674843078364e-05,0.000268096885838829,"AT5G09820","FBN5",NA
"AT5G41040",294.735778903832,1.30034341558677,0.299712789256669,4.3386317240976,1.4337254217028e-05,0.000269164107449997,"AT5G41040","ASFT;HHT;RWP1","Encodes a feruloyl-CoA transferase required for suberin synthesis. Has feruloyl-CoA-dependent feruloyl transferase activity towards substrates with a primary alcohol."
"AT3G26590",142.763310737496,1.28380671471528,0.296053941914949,4.33639459894135,1.44838830335987e-05,0.00027151646350154,"AT3G26590",NA,NA
"AT4G00880",294.156099298876,1.33528015980588,0.308203715101125,4.33245965048723,1.47452692875687e-05,0.000275577127360913,"AT4G00880","SAUR31",NA
"AT1G12000",683.950509078738,1.61634777127962,0.373196345562842,4.33109217305411,1.48371551395573e-05,0.000276813623246557,"AT1G12000",NA,NA
"AT4G33660",124.243980180238,1.85540942201435,0.428394378498863,4.33107789256221,1.48381175729174e-05,0.000276813623246557,"AT4G33660","AthCYSTM11",NA
"AT5G59130",308.962687229782,2.16422963386447,0.499768522144704,4.33046408080465,1.48795417141684e-05,0.000277134611605137,"AT5G59130",NA,NA
